segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_am_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_am_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_am_demodulated,m1_speed_rms_baseband,m1_speed_rms_am_demodulated,m1_speed_mean_baseband,m1_speed_mean_am_demodulated,m1_speed_variance_baseband,m1_speed_variance_am_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_am_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_am_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_am_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_am_demodulated,m2_speed_rms_baseband,m2_speed_rms_am_demodulated,m2_speed_mean_baseband,m2_speed_mean_am_demodulated,m2_speed_variance_baseband,m2_speed_variance_am_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_am_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_am_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_am_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_am_demodulated,m3_speed_rms_baseband,m3_speed_rms_am_demodulated,m3_speed_mean_baseband,m3_speed_mean_am_demodulated,m3_speed_variance_baseband,m3_speed_variance_am_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_am_demodulated,m4_speed_psd_peak_baseband,m4_speed_psd_peak_am_demodulated,m4_speed_psd_mean_energy_baseband,m4_speed_psd_mean_energy_am_demodulated,m4_speed_psd_peak_freq_baseband,m4_speed_psd_peak_freq_am_demodulated,m4_speed_rms_baseband,m4_speed_rms_am_demodulated,m4_speed_mean_baseband,m4_speed_mean_am_demodulated,m4_speed_variance_baseband,m4_speed_variance_am_demodulated,m4_speed_fft_peak_baseband,m4_speed_fft_peak_am_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_am_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_am_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_am_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_am_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_am_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_am_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_am_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_am_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_am_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_am_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_am_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_am_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_am_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_am_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_am_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_am_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_am_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_am_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_am_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_am_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_am_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_am_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_am_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_am_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_am_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_am_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_am_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_am_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_am_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_am_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_am_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_am_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_am_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_am_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_am_demodulated,current_state_binary
95,2023-02-06T14:55:38.000000000,2023-02-06T14:56:36.000000000,0.0,0.464617,0.0,0.464732,0.0,0.343309,0.929852,0.816301,0.954595,0.815886,0.0,0.400179,0.954595,0.815886,0.178696,0.630076,0.180544,0.624503,0.333333,0.513548,0.75683,0.880138,0.789424,0.845256,0.596817,0.872473,0.789424,0.845256,8.2e-05,0.352807,7.9e-05,0.328628,1.0,0.842266,0.716546,0.656808,0.894622,0.805374,0.001595,0.349997,0.894622,0.805374,0.006239,0.442139,0.009159,0.438925,1.0,0.899088,0.846236,0.844144,0.929932,0.867443,0.062354,0.448791,0.929932,0.867443,0.29634,0.673607,0.244047,0.645894,0.333333,0.584561,0.822026,0.861602,0.743304,0.798693,0.574427,0.782171,0.743089,0.798544,0.000174,0.362715,0.000296,0.369732,0.0,0.332593,0.156971,0.349281,0.13935,0.360594,0.019484,0.364619,0.139345,0.36046,0.487291,0.82084,0.45312,0.79388,0.333333,0.541392,0.754649,0.813092,0.57865,0.682897,0.977534,1.0,0.578197,0.682007,0.000291,0.363568,0.000421,0.374607,0.0,0.340187,0.164369,0.362105,0.150506,0.361617,0.017826,0.369744,0.1505,0.361437,1.0,1.0,1.0,1.0,0.666667,0.811375,1.0,1.0,0.927696,0.987833,1.0,1.0,0.921506,0.971564,0
96,2023-02-06T14:56:08.000000000,2023-02-06T14:57:06.000000000,0.0,0.452463,0.0,0.445332,0.0,0.313655,0.929852,0.818066,0.954595,0.819058,0.0,0.400225,0.954595,0.819058,0.931002,1.0,0.898022,0.968615,0.333333,0.482915,0.96089,1.0,0.940425,0.935331,0.902397,1.0,0.940425,0.935331,0.128247,0.372022,0.18733,0.367986,0.666667,0.71391,0.822575,0.703003,0.906373,0.814142,0.35344,0.444912,0.906373,0.814142,0.375731,0.603117,0.467398,0.643403,0.666667,0.814227,0.773672,0.815324,0.843556,0.82716,0.289903,0.521867,0.843556,0.82716,1.0,1.0,1.0,1.0,0.333333,0.530728,0.726288,0.838442,0.633111,0.781195,0.590732,0.75505,0.632803,0.78103,0.334937,0.505604,0.347052,0.522487,0.333333,0.497888,0.354704,0.420904,0.276237,0.396714,0.178233,0.410873,0.276232,0.396589,0.613101,0.863606,0.613084,0.857183,0.333333,0.471935,0.565697,0.739134,0.349747,0.585574,0.823411,0.933774,0.349048,0.584441,0.262379,0.455093,0.279936,0.479343,0.333333,0.486965,0.352149,0.426474,0.275638,0.387431,0.157287,0.404108,0.275633,0.38726,0.18555,0.704938,0.206445,0.711948,0.333333,0.682032,0.983614,0.989185,1.0,1.0,0.946774,0.969409,1.0,1.0,0
97,2023-02-06T14:56:38.000000000,2023-02-06T14:57:36.000000000,0.0,0.482035,0.0,0.480483,0.0,0.321849,0.929852,0.818452,0.954595,0.81737,0.0,0.411627,0.954595,0.81737,0.384411,0.838553,0.405672,0.809082,0.333333,0.612424,0.830602,0.917848,0.932371,0.93351,0.318347,0.783602,0.932371,0.93351,0.651166,0.515362,0.788637,0.504914,0.666667,0.562459,0.927101,0.760219,0.854373,0.790355,0.985958,0.605775,0.854373,0.790355,0.129764,0.597368,0.156813,0.633817,0.333333,0.74722,0.756733,0.790757,0.826252,0.800624,0.315026,0.541478,0.826252,0.800624,0.576244,0.795824,0.509403,0.812027,0.333333,0.705876,0.592169,0.778828,0.393012,0.704173,0.91408,0.69095,0.392502,0.703961,0.236423,0.549425,0.215787,0.552178,0.333333,0.693386,0.772707,0.642678,0.718097,0.629729,0.316476,0.488326,0.718096,0.629644,0.560822,0.66779,0.534435,0.662482,0.333333,0.74627,0.499444,0.69543,0.273625,0.573877,0.727042,0.648134,0.272844,0.572552,0.237226,0.533873,0.2346,0.556345,0.333333,0.686857,0.792915,0.660631,0.74383,0.618103,0.344213,0.499078,0.743828,0.617985,0.000125,0.419991,0.000114,0.426403,1.0,0.647638,0.02563,0.681236,0.092578,0.68831,0.000696,0.647416,0.028683,0.708448,0
98,2023-02-06T14:57:08.000000000,2023-02-06T14:58:06.000000000,0.0,0.432217,0.0,0.423177,0.0,0.300331,0.929852,0.795261,0.954595,0.796834,0.0,0.390117,0.954595,0.796834,0.177081,0.614358,0.184084,0.624295,0.333333,0.487971,0.471407,0.681157,0.566174,0.690317,0.305036,0.661186,0.566174,0.690317,0.738853,0.597661,0.701756,0.600691,0.666667,0.705314,0.7772,0.717411,0.722361,0.734257,0.861227,0.613808,0.722361,0.734257,0.368058,0.495184,0.438952,0.506058,0.333333,0.656943,0.956736,0.865615,0.975652,0.854501,0.488896,0.56434,0.975652,0.854501,0.161482,0.712418,0.139513,0.659838,0.333333,0.511836,0.507249,0.810111,0.29897,0.723428,0.782338,0.828785,0.298381,0.723239,0.721833,0.517303,0.644374,0.521007,0.333333,0.589804,0.741019,0.643775,0.621712,0.624933,0.593439,0.490614,0.621709,0.624854,0.001445,0.736615,0.001452,0.726569,1.0,0.517844,0.398672,0.753553,0.172309,0.615425,0.538189,0.870471,0.17142,0.614395,0.761399,0.474932,0.752139,0.492433,0.333333,0.531282,0.745753,0.656071,0.604931,0.603572,0.637404,0.507116,0.604928,0.603461,1e-06,0.475618,1e-06,0.475477,0.333333,0.829147,0.014994,0.472887,0.12015,0.501279,1.4e-05,0.462564,0.044833,0.480127,1
99,2023-02-06T14:57:38.000000000,2023-02-06T14:58:36.000000000,0.0,0.350877,0.0,0.349944,0.0,0.261227,0.929852,0.635977,0.954595,0.635932,0.0,0.318306,0.954595,0.635932,0.246724,0.484569,0.278427,0.489725,0.333333,0.585618,0.45994,0.503573,0.558566,0.534677,0.291257,0.477132,0.558566,0.534677,0.488199,0.440736,0.588095,0.462367,0.666667,0.502449,0.810928,0.623509,0.871753,0.681765,0.446042,0.427792,0.871753,0.681765,0.205182,0.401555,0.226569,0.403813,0.333333,0.655489,0.917505,0.673371,0.951763,0.667326,0.402513,0.462062,0.951763,0.667326,0.516687,0.572895,0.413869,0.537513,0.333333,0.670998,0.870188,0.836177,0.795177,0.814693,0.582094,0.491453,0.795005,0.814655,0.30169,0.352769,0.318783,0.37421,0.333333,0.662616,0.530314,0.538287,0.458809,0.539798,0.260705,0.330747,0.458805,0.539697,0.471603,0.566844,0.466735,0.56347,0.333333,0.567781,0.809608,0.801774,0.667579,0.739291,0.874316,0.615078,0.667221,0.738594,0.205404,0.309155,0.214501,0.323197,0.333333,0.658979,0.521673,0.550111,0.436959,0.528391,0.27992,0.344997,0.436955,0.528252,3.5e-05,0.279506,2.4e-05,0.280834,0.333333,0.427282,0.014061,0.342476,0.109815,0.364061,8.6e-05,0.326261,0.033613,0.356577,1
100,2023-02-06T14:58:08.000000000,2023-02-06T14:59:06.000000000,0.0,0.371547,0.0,0.370913,0.0,0.289887,0.929852,0.67983,0.954595,0.680208,0.0,0.335046,0.954595,0.680208,8.6e-05,0.320719,0.000103,0.31779,1.0,0.765436,0.591529,0.575452,0.775142,0.701456,0.000286,0.319887,0.775142,0.701456,0.021524,0.293293,0.029185,0.278501,0.333333,0.448844,0.861824,0.69169,0.991842,0.790855,0.149681,0.364682,0.991842,0.790855,0.000364,0.334834,0.0003,0.326118,1.0,0.873518,0.787272,0.637372,0.888825,0.677174,0.000783,0.333988,0.888825,0.677174,5e-06,0.259078,6e-06,0.276791,1.0,0.906018,0.999523,0.919683,0.999528,0.917173,8e-06,0.237201,0.999528,0.917169,0.000182,0.271623,0.000217,0.27634,1.0,0.9697,0.652542,0.707373,0.658071,0.751853,0.000556,0.265365,0.658069,0.751797,0.000158,0.26924,0.000169,0.270231,1.0,0.855366,0.996698,0.916306,0.996887,0.910272,0.000415,0.214129,0.996883,0.910106,0.000132,0.282301,0.000184,0.288798,1.0,0.931812,0.680024,0.743276,0.707598,0.770337,0.000435,0.273014,0.707596,0.770268,6e-06,0.303324,6e-06,0.30323,0.0,0.403655,0.006403,0.299276,0.084818,0.326934,4e-05,0.294644,0.006477,0.302396,1
101,2023-02-06T14:58:38.000000000,2023-02-06T14:59:36.000000000,0.0,0.432319,0.0,0.433357,0.0,0.342484,0.929852,0.785087,0.954595,0.785603,0.0,0.377325,0.954595,0.785603,0.0,0.356492,0.0,0.358282,0.333333,0.590733,0.59203,0.611592,0.775689,0.757147,0.0,0.343168,0.775689,0.757147,1e-05,0.354842,1.1e-05,0.328708,1.0,0.718131,0.718878,0.688498,0.897101,0.812615,5.7e-05,0.375087,0.897101,0.812615,0.0,0.405561,0.0,0.395375,1.0,0.865106,0.789478,0.754357,0.890708,0.792911,1e-06,0.391653,0.890708,0.792911,0.0,0.296473,0.0,0.311555,0.0,0.577648,0.999043,1.0,0.99905,0.989634,0.0,0.30817,0.999049,0.989616,0.0,0.351586,0.0,0.35341,1.0,0.994548,0.653676,0.826946,0.659337,0.87006,1e-06,0.339853,0.659335,0.870029,0.0,0.316585,0.0,0.318723,0.333333,0.644561,0.996675,1.0,0.996914,0.988871,1e-06,0.26432,0.99691,0.988928,0.0,0.356525,0.0,0.365293,0.333333,0.705543,0.681728,0.863461,0.709485,0.880744,0.0,0.34897,0.709483,0.880708,0.0,0.33348,0.0,0.332634,1.0,0.81079,6.3e-05,0.296459,0.078819,0.337783,0.0,0.297651,7.1e-05,0.301565,1
102,2023-02-06T14:59:08.000000000,2023-02-06T15:00:06.000000000,0.0,0.369191,0.0,0.375125,0.0,0.300384,0.929852,0.659249,0.954595,0.658306,0.0,0.319282,0.954595,0.658306,0.0,0.298199,0.0,0.3004,0.0,0.342945,0.591943,0.469247,0.775607,0.595105,0.0,0.265611,0.775607,0.595105,0.0,0.322942,0.0,0.309203,0.0,0.529765,0.719205,0.542045,0.897409,0.657692,0.0,0.286703,0.897409,0.657692,0.0,0.374078,0.0,0.363079,0.0,0.540265,0.789526,0.629232,0.890748,0.654766,0.0,0.361866,0.890748,0.654766,0.0,0.249006,0.0,0.269443,0.0,0.264179,0.999004,0.919819,0.999011,0.92545,0.0,0.178067,0.99901,0.925468,0.0,0.28679,0.0,0.297031,0.0,0.591431,0.653614,0.740539,0.659276,0.78091,0.0,0.280399,0.659273,0.780856,0.0,0.26225,0.0,0.26381,0.0,0.341645,0.996587,0.923419,0.996826,0.928464,0.0,0.170896,0.996823,0.928328,0.0,0.298675,0.0,0.306414,0.0,0.34962,0.681678,0.771705,0.709433,0.786863,0.0,0.294918,0.709431,0.786793,0.0,0.223841,0.0,0.22377,0.0,0.55231,0.0,0.219488,0.078852,0.256402,0.0,0.217424,0.0,0.229633,1
103,2023-02-06T14:59:38.000000000,2023-02-06T15:00:36.000000000,0.0,0.362784,0.0,0.364411,0.0,0.316347,0.929852,0.698454,0.954595,0.700239,0.0,0.327499,0.954595,0.700239,0.0,0.280648,0.0,0.284864,0.0,0.344335,0.591943,0.511802,0.775607,0.65546,0.0,0.262932,0.775607,0.65546,0.0,0.29369,0.0,0.269986,0.0,0.293573,0.719205,0.586659,0.897409,0.708194,0.0,0.306911,0.897409,0.708194,0.0,0.346283,0.0,0.339311,0.0,0.36072,0.789526,0.666519,0.890748,0.704609,0.0,0.33708,0.890748,0.704609,0.0,0.222778,0.0,0.237437,0.0,0.386588,0.999004,0.957418,0.999011,0.952506,0.0,0.244963,0.99901,0.952514,0.0,0.297473,0.0,0.297525,0.0,0.348497,0.653614,0.77467,0.659276,0.82154,0.0,0.274146,0.659273,0.821504,0.0,0.241782,0.0,0.244215,0.0,0.313652,0.996587,0.968811,0.996826,0.960981,0.0,0.20528,0.996823,0.961069,0.0,0.300023,0.0,0.3062,0.0,0.368976,0.681678,0.811572,0.709433,0.83686,0.0,0.284522,0.709431,0.836816,0.0,0.28636,0.0,0.285333,0.0,0.285638,0.0,0.239322,0.078852,0.281298,0.0,0.243456,0.0,0.24239,1
104,2023-02-06T15:00:08.000000000,2023-02-06T15:01:06.000000000,0.0,0.439843,0.0,0.442869,0.0,0.332738,0.929852,0.770037,0.954595,0.769119,0.0,0.374702,0.954595,0.769119,0.0,0.365775,0.0,0.364144,0.0,0.315251,0.591943,0.603712,0.775607,0.747031,0.0,0.339536,0.775607,0.747031,0.0,0.345309,0.0,0.324516,0.0,0.354358,0.719205,0.623562,0.897409,0.767072,0.0,0.316695,0.897409,0.767072,0.0,0.411969,0.0,0.400386,0.0,0.378935,0.789526,0.72502,0.890748,0.763647,0.0,0.386704,0.890748,0.763647,0.0,0.299739,0.0,0.3239,0.0,0.309141,0.999004,0.997233,0.999011,1.0,0.0,0.242641,0.99901,1.0,0.0,0.32325,0.0,0.332104,0.0,0.361593,0.653614,0.805546,0.659276,0.855073,0.0,0.318344,0.659273,0.855035,0.0,0.323083,0.0,0.323616,0.0,0.295518,0.996587,0.995886,0.996826,1.0,0.0,0.219694,0.996823,1.0,0.0,0.336565,0.0,0.345353,0.0,0.312382,0.681678,0.840392,0.709433,0.863878,0.0,0.330194,0.709431,0.86383,0.0,0.310369,0.0,0.310278,0.0,0.373463,0.0,0.303529,0.078852,0.339554,0.0,0.301695,0.0,0.311756,1
105,2023-02-06T15:00:38.000000000,2023-02-06T15:01:36.000000000,0.0,0.398433,0.0,0.3985,0.0,0.305717,0.929852,0.719497,0.954595,0.719585,0.0,0.35281,0.954595,0.719585,0.0,0.351883,0.0,0.349008,0.0,0.27723,0.591943,0.598071,0.775607,0.725977,0.0,0.347644,0.775607,0.725977,0.0,0.301645,0.0,0.278709,0.0,0.26762,0.719205,0.57714,0.897409,0.713124,0.0,0.295032,0.897409,0.713124,0.0,0.363492,0.0,0.35426,0.0,0.294813,0.789526,0.681923,0.890748,0.720762,0.0,0.356562,0.890748,0.720762,0.0,0.291762,0.0,0.309632,0.0,0.28171,0.999004,0.946245,0.999011,0.94165,0.0,0.265576,0.99901,0.941639,0.0,0.298021,0.0,0.303157,0.0,0.2348,0.653614,0.738823,0.659276,0.782094,0.0,0.293083,0.659273,0.782044,0.0,0.303179,0.0,0.304119,0.0,0.22787,0.996587,0.94136,0.996826,0.932835,0.0,0.239115,0.996823,0.932705,0.0,0.307575,0.0,0.315252,0.0,0.247994,0.681678,0.774508,0.709433,0.797109,0.0,0.300549,0.709431,0.797046,0.0,0.308297,0.0,0.308229,0.0,0.311536,0.0,0.302962,0.078852,0.334774,0.0,0.301014,0.0,0.308896,1
106,2023-02-06T15:01:08.000000000,2023-02-06T15:02:06.000000000,0.0,0.428404,0.0,0.426246,0.0,0.322053,0.929852,0.774102,0.954595,0.774611,0.0,0.38244,0.954595,0.774611,0.0,0.42086,0.0,0.417453,0.0,0.274389,0.591943,0.694741,0.775607,0.817104,0.0,0.422592,0.775607,0.817104,0.0,0.325199,0.0,0.298247,0.0,0.235353,0.71932,0.627209,0.897512,0.761119,0.0,0.346199,0.897512,0.761119,0.0,0.393793,0.0,0.387185,0.0,0.2556,0.789537,0.750018,0.890756,0.787867,2e-06,0.393637,0.890756,0.787867,0.0,0.382199,0.0,0.384702,0.0,0.302432,0.999004,0.959248,0.999011,0.936793,0.0,0.405013,0.99901,0.936746,0.0,0.357324,0.0,0.358117,0.0,0.17412,0.65367,0.750136,0.659332,0.780137,0.0,0.350589,0.659329,0.780088,0.0,0.372826,0.0,0.375913,0.0,0.208366,0.996587,0.942307,0.996826,0.910384,0.0,0.363148,0.996823,0.910167,0.0,0.350924,0.0,0.361252,0.0,0.214564,0.681726,0.786084,0.709483,0.794658,0.0,0.352182,0.709481,0.794597,0.0,0.355711,0.0,0.355599,0.0,0.320819,0.0,0.347396,0.078851,0.380508,0.0,0.345467,0.0,0.35263,1
107,2023-02-06T15:01:38.000000000,2023-02-06T15:02:36.000000000,0.0,0.500626,0.0,0.499412,0.0,0.331492,0.929852,0.833292,0.954595,0.830648,0.0,0.426099,0.954595,0.830648,0.0,0.482528,0.0,0.477878,0.666667,0.414489,0.591446,0.788917,0.775133,0.888955,1.9e-05,0.535606,0.775133,0.888955,1.4e-05,0.434247,1.4e-05,0.403046,1.0,0.466358,0.721567,0.688518,0.899364,0.818034,0.000674,0.404517,0.899364,0.818034,5.2e-05,0.471713,4.5e-05,0.449665,1.0,0.426644,0.791546,0.837313,0.892248,0.859351,0.001221,0.482581,0.892248,0.859351,0.0,0.415213,0.0,0.433802,0.333333,0.388769,0.999177,0.937796,0.999184,0.918587,1e-06,0.376402,0.999183,0.918499,3e-06,0.399252,4e-06,0.408455,1.0,0.382845,0.654115,0.771423,0.659775,0.781935,2.7e-05,0.457574,0.659772,0.781877,0.0,0.424176,1e-06,0.424961,0.666667,0.457367,0.99715,0.891293,0.997384,0.872193,3.4e-05,0.364875,0.997382,0.871758,2e-06,0.433999,2e-06,0.4458,1.0,0.383268,0.682044,0.803862,0.709807,0.785496,2.3e-05,0.459327,0.709805,0.785419,0.0,0.373894,0.0,0.374372,0.333333,0.43766,4e-06,0.392276,0.078846,0.422969,0.0,0.385395,6e-06,0.402612,0
108,2023-02-06T15:02:08.000000000,2023-02-06T15:03:06.000000000,0.0,0.389887,0.0,0.386881,0.0,0.30383,0.929852,0.724071,0.954595,0.72521,0.0,0.361112,0.954595,0.72521,0.000279,0.517539,0.000328,0.525768,1.0,0.486008,0.7246,0.800418,0.867645,0.877223,0.142834,0.523005,0.867645,0.877223,0.012932,0.366303,0.021431,0.34305,1.0,0.55787,0.7732,0.641262,0.898122,0.692781,0.196636,0.4854,0.898122,0.692781,0.109991,0.461165,0.102974,0.461143,0.333333,0.480985,0.940894,0.78227,0.993297,0.779901,0.19656,0.493029,0.993297,0.779901,1.3e-05,0.593281,1.5e-05,0.537671,1.0,0.508591,0.985364,0.817684,0.983496,0.737581,0.017277,0.720821,0.983483,0.737437,0.032036,0.497315,0.037635,0.4876,0.333333,0.462246,0.549593,0.672062,0.486114,0.626701,0.244778,0.517433,0.486111,0.626624,0.0005,0.483229,0.000531,0.498925,1.0,0.467619,0.941842,0.774481,0.897218,0.661918,0.343279,0.660395,0.897108,0.661055,0.011689,0.440752,0.01619,0.45696,0.333333,0.512742,0.584521,0.70275,0.5324,0.63332,0.2335,0.504797,0.532396,0.633219,0.0,0.336058,0.0,0.335945,0.333333,0.476004,0.001303,0.329532,0.080659,0.363693,1e-06,0.326102,0.001962,0.336293,0
109,2023-02-06T15:02:38.000000000,2023-02-06T15:03:36.000000000,0.0,0.338341,0.0,0.337546,0.0,0.250523,0.929852,0.605984,0.954595,0.605097,0.0,0.309923,0.954595,0.605097,0.328193,0.506321,0.381559,0.536944,0.333333,0.306075,0.886076,0.754921,0.993685,0.766626,0.290694,0.59326,0.993685,0.766626,0.283704,0.589454,0.313369,0.549614,0.666667,0.474003,0.839781,0.597383,0.856861,0.556115,0.617572,0.58934,0.856861,0.556115,0.307454,0.503891,0.329346,0.484838,0.333333,0.375821,0.888224,0.681094,0.922436,0.636803,0.443855,0.586686,0.922436,0.636803,0.686418,0.631739,0.520242,0.554638,0.333333,0.263225,0.696258,0.491883,0.521209,0.377716,0.992796,0.780882,0.520807,0.377427,0.5389,0.597619,0.502977,0.584958,0.333333,0.325676,0.647919,0.650572,0.498178,0.548112,0.616832,0.674604,0.498175,0.548011,0.356984,0.457346,0.398705,0.483297,0.333333,0.398182,0.624132,0.420218,0.401719,0.300859,0.950175,0.626261,0.401076,0.299233,0.427592,0.641278,0.42381,0.651124,0.333333,0.330722,0.662603,0.665817,0.508593,0.525639,0.584674,0.664077,0.508589,0.525497,1e-06,0.25477,1e-06,0.255022,0.333333,0.415718,0.005331,0.267886,0.090702,0.299889,1.2e-05,0.25999,0.012865,0.280801,0
110,2023-02-06T15:03:08.000000000,2023-02-06T15:04:06.000000000,0.0,0.414744,0.0,0.414625,0.0,0.316057,0.929852,0.742422,0.954595,0.742421,0.0,0.366295,0.954595,0.742421,0.060814,0.417913,0.085684,0.431821,0.333333,0.454028,0.666813,0.697659,0.690389,0.632029,0.596654,0.801657,0.690389,0.632029,1.0,0.972393,0.948172,0.883185,0.666667,0.619773,0.857116,0.740337,0.86656,0.6997,0.649263,0.704216,0.86656,0.6997,0.299667,0.606982,0.238033,0.547623,0.333333,0.488264,0.951315,0.901114,0.958323,0.831018,0.607226,0.739544,0.958323,0.831018,0.017795,0.315404,0.019878,0.335109,0.0,0.291665,0.279319,0.340181,0.144922,0.260871,0.266053,0.477955,0.144204,0.260438,0.570877,0.717496,0.534743,0.70234,0.333333,0.484702,0.711762,0.806191,0.542712,0.684537,0.761493,0.854431,0.542709,0.684467,0.000341,0.320757,0.000448,0.319203,1.0,0.885396,0.06139,0.195285,0.01541,0.180058,0.014799,0.258652,0.015573,0.178791,0.974192,0.97557,0.926331,0.979658,0.333333,0.494468,0.70859,0.813076,0.50953,0.629015,0.766236,0.863465,0.509526,0.628907,1e-06,0.324267,1e-06,0.324166,0.333333,0.539768,0.010723,0.323432,0.107558,0.368826,1.4e-05,0.314999,0.031163,0.342759,0
111,2023-02-06T15:03:38.000000000,2023-02-06T15:04:36.000000000,0.0,0.387342,0.0,0.388246,0.0,0.323027,0.929852,0.731645,0.954595,0.7335,0.0,0.344667,0.954595,0.7335,0.415261,0.550479,0.425731,0.552121,0.333333,0.528026,0.65874,0.639809,0.681999,0.572577,0.594408,0.758696,0.681999,0.572577,0.232652,0.768748,0.288205,0.718478,0.666667,0.679422,0.834366,0.736322,0.897978,0.706638,0.433831,0.671494,0.897978,0.706638,0.47983,0.735894,0.487972,0.712616,0.333333,0.538499,0.946295,0.931207,0.966445,0.854791,0.492119,0.727809,0.966445,0.854791,0.520008,0.543941,0.441182,0.514992,0.333333,0.518821,0.716064,0.531509,0.575918,0.431445,0.843746,0.754976,0.575562,0.431142,0.555448,0.777207,0.533294,0.759679,0.333333,0.565862,0.432367,0.701541,0.274901,0.570786,0.395167,0.747892,0.274896,0.570699,0.493182,0.558124,0.478785,0.547889,0.333333,0.78265,0.591077,0.433839,0.368459,0.308978,0.88961,0.652632,0.36778,0.307547,0.366347,0.836812,0.401611,0.858814,0.333333,0.579282,0.43006,0.708867,0.255253,0.524653,0.364426,0.751782,0.255248,0.524526,7e-06,0.310651,6e-06,0.310291,0.333333,0.594735,0.012024,0.299622,0.107422,0.348548,4.7e-05,0.292082,0.031016,0.318943,0
112,2023-02-06T15:04:08.000000000,2023-02-06T15:05:06.000000000,0.0,0.353122,0.0,0.35535,0.0,0.270376,0.929852,0.636936,0.954595,0.636496,0.0,0.302039,0.954595,0.636496,0.678335,0.631072,0.811816,0.686446,0.333333,0.414565,0.907563,0.674917,0.95616,0.647053,0.568883,0.644021,0.95616,0.647053,0.071383,0.485822,0.112812,0.501012,1.0,0.658535,0.828242,0.659063,0.901036,0.617075,0.397313,0.609654,0.901036,0.617075,0.107323,0.755316,0.115707,0.740836,0.333333,0.506727,0.718533,0.730876,0.788822,0.664646,0.355882,0.664613,0.788822,0.664646,0.597401,0.661462,0.576337,0.616186,0.333333,0.482694,0.705624,0.504915,0.614314,0.416951,0.562218,0.746957,0.61399,0.416673,0.02509,0.638772,0.054993,0.643708,0.333333,0.480609,0.309906,0.573488,0.245631,0.471113,0.128866,0.589676,0.245626,0.470996,0.482637,0.62108,0.520071,0.626902,0.333333,0.44392,0.615242,0.455225,0.450389,0.316839,0.732295,0.694098,0.449798,0.315031,0.021628,0.5525,0.029107,0.583541,0.333333,0.458233,0.299557,0.577661,0.234022,0.436251,0.114385,0.590728,0.234016,0.436085,2.2e-05,0.249155,1.6e-05,0.249088,0.333333,0.522975,0.007734,0.250789,0.092054,0.289997,4.2e-05,0.242515,0.014332,0.267454,0
