segment_idx,segment_start,segment_end,m1_speed_psd_peak_baseband,m1_speed_psd_peak_fm_demodulated,m1_speed_psd_mean_energy_baseband,m1_speed_psd_mean_energy_fm_demodulated,m1_speed_psd_peak_freq_baseband,m1_speed_psd_peak_freq_fm_demodulated,m1_speed_rms_baseband,m1_speed_rms_fm_demodulated,m1_speed_mean_baseband,m1_speed_mean_fm_demodulated,m1_speed_variance_baseband,m1_speed_variance_fm_demodulated,m1_speed_fft_peak_baseband,m1_speed_fft_peak_fm_demodulated,m2_speed_psd_peak_baseband,m2_speed_psd_peak_fm_demodulated,m2_speed_psd_mean_energy_baseband,m2_speed_psd_mean_energy_fm_demodulated,m2_speed_psd_peak_freq_baseband,m2_speed_psd_peak_freq_fm_demodulated,m2_speed_rms_baseband,m2_speed_rms_fm_demodulated,m2_speed_mean_baseband,m2_speed_mean_fm_demodulated,m2_speed_variance_baseband,m2_speed_variance_fm_demodulated,m2_speed_fft_peak_baseband,m2_speed_fft_peak_fm_demodulated,m3_speed_psd_peak_baseband,m3_speed_psd_peak_fm_demodulated,m3_speed_psd_mean_energy_baseband,m3_speed_psd_mean_energy_fm_demodulated,m3_speed_psd_peak_freq_baseband,m3_speed_psd_peak_freq_fm_demodulated,m3_speed_rms_baseband,m3_speed_rms_fm_demodulated,m3_speed_mean_baseband,m3_speed_mean_fm_demodulated,m3_speed_variance_baseband,m3_speed_variance_fm_demodulated,m3_speed_fft_peak_baseband,m3_speed_fft_peak_fm_demodulated,current_pos_x_psd_peak_baseband,current_pos_x_psd_peak_fm_demodulated,current_pos_x_psd_mean_energy_baseband,current_pos_x_psd_mean_energy_fm_demodulated,current_pos_x_psd_peak_freq_baseband,current_pos_x_psd_peak_freq_fm_demodulated,current_pos_x_rms_baseband,current_pos_x_rms_fm_demodulated,current_pos_x_mean_baseband,current_pos_x_mean_fm_demodulated,current_pos_x_variance_baseband,current_pos_x_variance_fm_demodulated,current_pos_x_fft_peak_baseband,current_pos_x_fft_peak_fm_demodulated,current_pos_y_psd_peak_baseband,current_pos_y_psd_peak_fm_demodulated,current_pos_y_psd_mean_energy_baseband,current_pos_y_psd_mean_energy_fm_demodulated,current_pos_y_psd_peak_freq_baseband,current_pos_y_psd_peak_freq_fm_demodulated,current_pos_y_rms_baseband,current_pos_y_rms_fm_demodulated,current_pos_y_mean_baseband,current_pos_y_mean_fm_demodulated,current_pos_y_variance_baseband,current_pos_y_variance_fm_demodulated,current_pos_y_fft_peak_baseband,current_pos_y_fft_peak_fm_demodulated,current_pos_z_psd_peak_baseband,current_pos_z_psd_peak_fm_demodulated,current_pos_z_psd_mean_energy_baseband,current_pos_z_psd_mean_energy_fm_demodulated,current_pos_z_psd_peak_freq_baseband,current_pos_z_psd_peak_freq_fm_demodulated,current_pos_z_rms_baseband,current_pos_z_rms_fm_demodulated,current_pos_z_mean_baseband,current_pos_z_mean_fm_demodulated,current_pos_z_variance_baseband,current_pos_z_variance_fm_demodulated,current_pos_z_fft_peak_baseband,current_pos_z_fft_peak_fm_demodulated,target_pos_x_psd_peak_baseband,target_pos_x_psd_peak_fm_demodulated,target_pos_x_psd_mean_energy_baseband,target_pos_x_psd_mean_energy_fm_demodulated,target_pos_x_psd_peak_freq_baseband,target_pos_x_psd_peak_freq_fm_demodulated,target_pos_x_rms_baseband,target_pos_x_rms_fm_demodulated,target_pos_x_mean_baseband,target_pos_x_mean_fm_demodulated,target_pos_x_variance_baseband,target_pos_x_variance_fm_demodulated,target_pos_x_fft_peak_baseband,target_pos_x_fft_peak_fm_demodulated,target_pos_y_psd_peak_baseband,target_pos_y_psd_peak_fm_demodulated,target_pos_y_psd_mean_energy_baseband,target_pos_y_psd_mean_energy_fm_demodulated,target_pos_y_psd_peak_freq_baseband,target_pos_y_psd_peak_freq_fm_demodulated,target_pos_y_rms_baseband,target_pos_y_rms_fm_demodulated,target_pos_y_mean_baseband,target_pos_y_mean_fm_demodulated,target_pos_y_variance_baseband,target_pos_y_variance_fm_demodulated,target_pos_y_fft_peak_baseband,target_pos_y_fft_peak_fm_demodulated,target_pos_z_psd_peak_baseband,target_pos_z_psd_peak_fm_demodulated,target_pos_z_psd_mean_energy_baseband,target_pos_z_psd_mean_energy_fm_demodulated,target_pos_z_psd_peak_freq_baseband,target_pos_z_psd_peak_freq_fm_demodulated,target_pos_z_rms_baseband,target_pos_z_rms_fm_demodulated,target_pos_z_mean_baseband,target_pos_z_mean_fm_demodulated,target_pos_z_variance_baseband,target_pos_z_variance_fm_demodulated,target_pos_z_fft_peak_baseband,target_pos_z_fft_peak_fm_demodulated,current_task_duration_psd_peak_baseband,current_task_duration_psd_peak_fm_demodulated,current_task_duration_psd_mean_energy_baseband,current_task_duration_psd_mean_energy_fm_demodulated,current_task_duration_psd_peak_freq_baseband,current_task_duration_psd_peak_freq_fm_demodulated,current_task_duration_rms_baseband,current_task_duration_rms_fm_demodulated,current_task_duration_mean_baseband,current_task_duration_mean_fm_demodulated,current_task_duration_variance_baseband,current_task_duration_variance_fm_demodulated,current_task_duration_fft_peak_baseband,current_task_duration_fft_peak_fm_demodulated,current_state_binary
100,2023-02-06T14:58:10.000000000,2023-02-06T14:59:08.000000000,0.000509,0.123101,0.000481,0.198644,1.0,0.796807,0.735116,0.15613,0.83347,0.416448,0.001229,0.224686,0.83347,0.416448,3.7e-05,0.344115,3.2e-05,0.187746,1.0,0.830115,0.642752,0.513694,0.802283,0.214982,0.00023,0.066087,0.802283,0.214982,0.000118,0.156578,0.000123,0.611765,1.0,0.616084,0.706421,0.29236,0.865437,0.544314,0.00058,0.356332,0.865437,0.544314,9.2e-05,0.290183,0.000127,0.299989,1.0,0.842224,0.005423,0.060809,0.00228,0.238245,0.00013,0.060144,0.002291,0.162218,1.6e-05,0.51806,1.4e-05,0.313865,1.0,0.850051,0.001722,0.444581,0.009189,0.200603,5e-05,0.22657,0.0,0.099571,1.1e-05,0.143191,1.3e-05,0.163007,1.0,0.904467,0.004172,0.227847,0.002148,0.166157,3.3e-05,0.068672,0.002041,0.147596,6.1e-05,0.219729,7.5e-05,0.193904,1.0,0.742297,0.005055,0.159748,0.003387,0.291829,0.000111,0.017236,0.002215,0.25359,2.5e-05,0.070347,2e-05,0.533897,1.0,0.779939,0.009922,0.203587,0.042362,0.543941,0.000112,0.19592,0.008925,0.210427,3.1e-05,0.206155,2.4e-05,0.175564,1.0,0.623744,0.007343,0.076963,0.00615,0.212728,7.6e-05,0.306026,0.005882,0.193118,8.3e-05,0.515246,8.6e-05,0.224889,1.0,0.948868,0.008943,0.092998,0.002232,0.270448,0.000233,0.812718,0.004474,0.223094,1
101,2023-02-06T14:58:40.000000000,2023-02-06T14:59:38.000000000,0.00208,0.148529,0.00192,0.467038,1.0,0.580591,0.670931,0.202647,0.760254,0.451184,0.181065,0.220376,0.760254,0.451184,0.000485,0.325629,0.000412,0.589363,1.0,0.696442,0.621882,0.687546,0.766704,0.099517,0.083237,0.397829,0.766704,0.099517,0.00051,0.441299,0.000501,0.587211,1.0,0.591041,0.676645,0.545107,0.833373,0.470656,0.033664,0.565842,0.833373,0.470656,1.4e-05,0.164099,1.8e-05,0.293752,1.0,0.400717,0.047438,0.154355,0.018232,0.37401,0.008404,0.211757,0.016546,0.298167,0.000238,0.704194,0.000201,0.772589,1.0,0.383142,0.112802,0.713393,0.035877,0.611224,0.022986,0.699139,0.0432,0.517506,8.1e-05,0.161779,9e-05,0.199418,1.0,0.50798,0.145703,0.444006,0.058013,0.305885,0.036243,0.302892,0.056468,0.279782,6.5e-05,0.189308,7.7e-05,0.250073,1.0,0.412044,0.078279,0.170544,0.025764,0.327591,0.022704,0.083213,0.021531,0.258568,2e-06,0.059126,2e-06,0.584369,1.0,0.861546,0.010562,0.454369,0.048317,0.575443,0.000129,0.191079,0.00985,0.182974,8.7e-05,0.215124,6.8e-05,0.180908,1.0,0.494524,0.130154,0.455973,0.06328,0.478367,0.021562,0.48413,0.068,0.419283,3e-06,0.697289,3e-06,0.447824,1.0,0.400877,0.085382,0.300711,0.036342,0.666884,0.015636,0.92752,0.0325,0.594893,0
102,2023-02-06T14:59:10.000000000,2023-02-06T15:00:08.000000000,0.216851,0.153994,0.271435,0.311227,0.333333,0.482206,0.677784,0.263299,0.765095,0.345963,0.18872,0.266279,0.765095,0.345963,0.476806,0.357469,0.466427,0.892242,0.666667,0.569432,0.734056,0.812402,0.806632,0.366612,0.408756,0.739922,0.806632,0.366612,0.093093,0.342363,0.09874,0.713697,0.333333,0.527666,0.81804,0.595949,0.902786,0.496295,0.382274,0.430081,0.902786,0.496295,0.020785,0.033077,0.026805,0.125575,0.333333,0.146432,0.098621,0.049136,0.077217,0.294211,0.017121,0.169316,0.075633,0.20606,0.903325,0.773384,1.0,1.0,0.333333,0.234748,0.702563,0.894576,0.497852,1.0,0.67531,1.0,0.493195,1.0,0.11789,0.10325,0.127244,0.204282,0.333333,0.329927,0.517576,0.433035,0.516988,0.291994,0.269243,0.158512,0.516053,0.272457,0.084014,0.111768,0.098724,0.155251,0.333333,0.318904,0.206453,0.180378,0.155632,0.312473,0.078601,0.10803,0.151934,0.269091,0.001511,0.140289,0.000982,0.648703,1.0,0.508656,0.264436,0.463599,0.220357,0.628839,0.07495,0.208861,0.198561,0.207089,0.192499,0.227546,0.158828,0.195172,0.333333,0.715422,0.548311,0.398306,0.622791,0.46098,0.272855,0.525237,0.620129,0.391841,0.149099,0.814852,0.096474,0.740745,0.333333,0.147606,0.862298,0.435994,0.720994,0.925949,0.903876,0.935,0.719823,0.845158,0
103,2023-02-06T14:59:40.000000000,2023-02-06T15:00:38.000000000,0.043845,0.245315,0.056363,0.288329,0.666667,0.457169,0.748855,0.227051,0.83301,0.271108,0.110056,0.367139,0.83301,0.271108,0.161128,0.634597,0.193466,0.837805,0.666667,0.674556,0.826208,0.848958,0.801582,0.714002,0.904383,0.720107,0.801582,0.714002,0.472936,0.3095,0.52423,0.878764,0.666667,0.416743,0.84693,0.441966,0.936865,0.605683,0.337363,0.446275,0.936865,0.605683,0.008,0.193036,0.009312,0.25869,0.333333,0.378535,0.094252,0.105752,0.082316,0.303713,0.010204,0.132631,0.08074,0.220497,0.362626,0.748057,0.365251,0.891086,0.333333,0.37351,1.0,0.844119,1.0,0.913271,1.0,0.853562,1.0,0.938419,0.154992,0.195532,0.24518,0.359447,0.666667,0.423819,0.500633,0.586653,0.501155,0.41812,0.251054,0.290073,0.500189,0.378466,0.029507,0.460438,0.032639,0.233325,0.333333,0.297768,0.207869,0.283965,0.179566,0.393336,0.049762,0.106172,0.175974,0.364876,0.070034,0.138703,0.075012,0.633062,0.666667,0.317039,0.27029,0.344638,0.237263,0.630991,0.077246,0.430311,0.225305,0.383631,0.261998,0.280351,0.242939,0.199636,0.666667,0.764619,0.540158,0.299575,0.644491,0.362613,0.25186,0.447327,0.641982,0.294207,0.912057,0.957063,0.904479,0.954473,0.333333,0.288801,0.956501,0.497169,0.940987,0.835703,0.720577,0.902341,0.940739,0.774418,0
104,2023-02-06T15:00:10.000000000,2023-02-06T15:01:08.000000000,0.175195,0.300309,0.157763,0.63742,0.333333,0.630076,0.676309,0.206808,0.732235,0.450589,0.456466,0.273446,0.732235,0.450589,0.914847,0.579417,1.0,0.488651,1.0,0.802396,0.870909,0.756582,0.848974,0.84939,0.899993,0.39896,0.848974,0.84939,0.054101,0.775574,0.07774,1.0,0.333333,0.254085,0.64486,0.58152,0.754527,0.638446,0.306213,0.771357,0.754527,0.638446,0.00665,0.096354,0.008848,0.240232,0.333333,0.349207,0.16053,0.179295,0.114702,0.442028,0.05511,0.226224,0.113182,0.357328,0.803247,0.662414,0.88232,0.495755,0.666667,0.223567,0.877309,0.684158,0.886842,0.616491,0.759858,0.545831,0.885792,0.535937,0.004489,0.383499,0.005687,0.68511,0.333333,0.331003,0.505566,0.888295,0.369878,0.673997,0.354845,0.759909,0.368659,0.613884,0.022726,0.350913,0.027519,0.25898,0.333333,0.360759,0.264112,0.343385,0.178097,0.498674,0.157492,0.159633,0.174499,0.495819,0.179602,0.152615,0.176443,0.674688,0.666667,0.462684,0.524603,0.400999,0.403319,0.605436,0.293246,0.384681,0.389812,0.348738,0.007239,0.244332,0.008092,0.249285,1.0,0.46856,0.362823,0.583518,0.321795,0.468808,0.142102,0.756298,0.317009,0.375179,0.317242,0.988878,0.338413,0.924231,0.333333,0.247633,0.74558,0.41531,0.725149,0.756604,0.45992,0.888582,0.723995,0.692223,0
105,2023-02-06T15:00:40.000000000,2023-02-06T15:01:38.000000000,0.46715,0.216214,0.634748,0.565658,0.666667,0.809942,0.663047,0.25554,0.73322,0.676517,0.353247,0.096018,0.73322,0.676517,0.166281,0.229305,0.224519,0.329875,0.666667,0.667028,0.856963,0.620157,0.935139,0.692378,0.347908,0.228767,0.935139,0.692378,0.964222,1.0,0.893533,0.986939,0.333333,0.28064,0.866171,1.0,0.895858,0.539907,0.701836,1.0,0.895858,0.539907,0.071525,0.12099,0.076581,0.319918,0.333333,0.209815,0.291218,0.215965,0.2671,0.539292,0.061355,0.227715,0.265841,0.453847,0.443398,0.442631,0.509067,0.417761,0.333333,0.026839,0.561905,0.630943,0.462034,0.438816,0.394762,0.458197,0.457045,0.312609,0.86649,0.507082,0.931441,1.0,0.333333,0.213021,0.775282,1.0,0.672423,0.824502,0.725212,1.0,0.671789,0.768662,0.225117,0.324623,0.254302,0.218199,0.333333,0.586365,0.537689,0.362971,0.468426,0.561454,0.291857,0.146027,0.466098,0.557161,0.114045,0.156973,0.119906,0.643189,0.333333,0.719694,0.521918,0.442222,0.388861,0.682881,0.29219,0.237342,0.39195,0.226768,0.651314,0.419912,0.727974,0.437039,0.666667,0.032052,0.625527,0.843338,0.526944,0.638843,0.430332,1.0,0.523606,0.476061,0.48288,0.915255,0.49971,0.67046,0.333333,0.234444,0.979375,0.426919,0.890038,0.992661,0.971067,0.92944,0.889576,0.920468,0
106,2023-02-06T15:01:10.000000000,2023-02-06T15:02:08.000000000,0.000638,0.22688,0.000658,0.30971,1.0,0.684414,0.726052,0.290461,0.825482,0.501029,0.006518,0.374137,0.825482,0.501029,0.013624,0.314268,0.021238,0.346868,0.0,0.323191,0.737005,0.587627,0.843845,0.261765,0.230686,0.361046,0.843845,0.261765,0.32146,0.848106,0.316656,0.88778,0.333333,0.461422,1.0,0.957188,0.979893,0.449906,1.0,0.778105,0.979893,0.449906,0.048465,0.419135,0.056866,0.492578,0.333333,0.33902,0.460054,0.415516,0.445068,0.81912,0.065215,0.315151,0.444115,0.754259,0.018328,0.360634,0.018357,0.614838,0.0,0.323513,0.409352,0.654392,0.279912,0.621102,0.236991,0.462161,0.273234,0.571386,0.228657,0.473267,0.257624,0.517784,0.333333,0.301714,0.974676,0.74432,0.951349,0.663488,0.987379,0.551175,0.951255,0.628572,0.000146,0.719737,0.00018,0.41127,1.0,0.589254,0.672947,0.421659,0.676528,0.59994,0.00043,0.281372,0.675112,0.534213,0.000106,0.133263,7.9e-05,0.644848,1.0,0.714633,0.025601,0.361687,0.049521,0.806861,0.000762,0.427293,0.030872,0.530911,0.069909,0.595806,0.063335,0.493162,0.0,0.234727,0.901874,0.692915,0.84716,0.725531,0.845841,0.823496,0.846081,0.504307,0.744921,0.789718,0.703228,0.585054,0.333333,0.353466,0.836192,0.486388,0.627994,0.999242,1.0,1.0,0.626433,1.0,0
107,2023-02-06T15:01:40.000000000,2023-02-06T15:02:38.000000000,0.279329,0.363246,0.328388,0.801445,0.666667,0.454394,0.813775,0.284973,0.86926,0.185762,0.278517,0.7052,0.86926,0.185762,0.258122,0.440678,0.315735,0.333596,1.0,0.418522,0.765631,0.63196,0.808513,0.0,0.556241,0.354951,0.808513,0.0,1.0,0.466652,1.0,0.727541,0.333333,0.530808,0.85991,0.49273,0.868445,0.526702,0.828501,0.375674,0.868445,0.526702,0.09531,0.285547,0.107044,0.738517,0.333333,0.313362,0.524123,0.537352,0.512782,1.0,0.059009,0.561311,0.511945,1.0,0.437452,0.489461,0.473592,0.441455,0.333333,0.545402,0.68741,0.561064,0.65717,0.658065,0.506508,0.34004,0.65399,0.706854,1.0,0.316932,1.0,0.224911,0.333333,0.321103,0.784112,0.377304,0.717697,0.357771,0.698178,0.086627,0.71715,0.335108,0.255663,0.58734,0.257166,0.489991,0.333333,0.401174,0.523786,0.576019,0.450384,0.723942,0.298622,0.403115,0.447977,0.610692,0.003981,0.147021,0.002823,0.733152,1.0,0.409028,0.51792,0.442276,0.414063,0.83415,0.283401,0.432621,0.385947,0.710374,1.0,0.49324,1.0,0.377477,0.333333,0.330975,0.7504,0.369503,0.720663,0.56209,0.578673,0.43965,0.718691,0.421815,0.264646,0.696363,0.176885,0.689929,0.333333,0.366712,0.939009,0.43564,0.866945,0.686831,0.856213,0.93636,0.866386,0.658489,1
108,2023-02-06T15:02:10.000000000,2023-02-06T15:03:08.000000000,0.707201,0.39971,0.80433,1.0,0.333333,0.309335,0.734266,0.344149,0.734275,0.375542,0.867448,0.832115,0.734275,0.375542,0.392097,0.248851,0.432456,0.343183,1.0,0.78726,0.703474,0.614591,0.775083,0.2107,0.418211,0.172192,0.775083,0.2107,0.070847,0.123457,0.073222,0.505042,0.666667,0.493436,0.770615,0.284731,0.896875,0.687522,0.154487,0.189317,0.896875,0.687522,0.252621,0.206879,0.265459,1.0,0.333333,0.162269,0.781084,0.427413,0.734921,0.794588,0.309686,0.741065,0.734466,0.760691,0.337471,0.360061,0.421326,0.174526,1.0,0.68069,0.613422,0.416197,0.558571,0.391262,0.427768,0.242494,0.554477,0.430845,0.019732,0.099347,0.027331,0.176569,0.333333,0.24605,0.233386,0.191115,0.291115,0.164284,0.03007,0.134972,0.289743,0.150441,0.516581,0.352143,0.562005,0.459681,0.333333,0.238805,0.647861,0.552778,0.49768,0.759241,0.69979,0.352047,0.49548,0.733309,0.253989,0.151061,0.264571,0.712896,0.333333,0.077816,0.563437,0.499071,0.68677,0.783242,0.280451,0.150729,0.67174,0.629522,0.024837,0.21311,0.026166,0.137722,0.333333,0.266515,0.280879,0.163478,0.46294,0.402197,0.035113,0.30144,0.45915,0.365639,0.731508,0.630697,0.835276,0.651304,0.333333,0.32481,0.954904,0.237271,0.853795,0.28522,0.961777,0.817328,0.853181,0.225377,1
109,2023-02-06T15:02:40.000000000,2023-02-06T15:03:38.000000000,0.17016,0.25881,0.165812,0.759138,0.333333,0.248668,0.764708,0.443866,0.759533,0.810012,0.88702,0.538187,0.759533,0.810012,0.011382,0.094917,0.017469,0.21914,0.333333,0.988057,0.605102,0.486104,0.76357,0.510342,0.02462,0.124943,0.76357,0.510342,0.000378,0.291258,0.000345,0.611812,1.0,0.609845,0.7568,0.434611,0.904401,0.745258,0.033929,0.270175,0.904401,0.745258,0.007958,0.86485,0.011011,0.89662,0.0,0.138189,1.0,0.310947,1.0,0.579237,0.021044,0.671601,1.0,0.511416,0.002664,0.14254,0.003744,0.286405,0.333333,0.635519,0.125392,0.414267,0.164194,0.091192,0.010108,0.210552,0.156443,0.123338,0.006934,0.089364,0.008289,0.047195,0.333333,0.352516,0.292926,0.208086,0.389952,0.166246,0.031696,0.098381,0.388772,0.166175,0.215401,0.544948,0.280892,0.431295,0.333333,0.290025,0.90132,0.404444,0.83105,0.60463,0.507027,0.283447,0.83031,0.636693,0.008087,0.125227,0.007822,0.621053,0.333333,0.281408,0.319665,0.297614,0.65516,0.698269,0.037794,0.13962,0.638613,0.3808,0.009025,0.091378,0.007676,0.106027,0.333333,0.453291,0.358658,0.183388,0.635313,0.349161,0.038387,0.406694,0.632739,0.30667,0.156284,0.541837,0.160803,0.418633,0.333333,0.191501,0.390813,0.031013,0.219691,0.0,0.280914,0.722482,0.216416,0.0,1
110,2023-02-06T15:03:10.000000000,2023-02-06T15:04:08.000000000,0.645082,0.252508,0.754628,0.373807,0.333333,0.129767,0.949565,0.424524,0.964174,0.749684,0.477747,0.315969,0.964174,0.749684,1.1e-05,0.12976,1.2e-05,0.1891,1.0,0.81219,0.641836,0.398215,0.801492,0.464549,8.5e-05,0.153174,0.801492,0.464549,0.030218,0.289603,0.044364,0.620392,0.333333,0.808861,0.753932,0.467029,0.901571,0.5,0.035678,0.256976,0.901571,0.5,1.0,1.0,1.0,0.443165,0.333333,0.062272,0.734568,0.24888,0.552312,0.3857,1.0,0.395284,0.551543,0.299086,0.003113,0.148257,0.002601,0.218168,0.333333,0.419132,0.085907,0.321054,0.09647,0.011227,0.007752,0.094581,0.088091,0.132939,0.015758,0.130465,0.017061,0.037811,0.333333,0.625447,0.213671,0.204681,0.209207,0.112141,0.047785,0.070825,0.207676,0.106198,0.640896,0.561956,0.752723,0.320005,0.333333,0.569756,0.663771,0.251401,0.444389,0.311756,0.98115,0.405308,0.441956,0.294868,0.009913,0.058618,0.006913,0.543734,0.333333,0.381436,0.229714,0.102923,0.383825,0.580314,0.036525,0.165373,0.354258,0.089305,0.02109,0.156058,0.016633,0.157188,0.333333,0.591906,0.25928,0.082444,0.335885,0.177696,0.053189,0.408922,0.331198,0.112116,0.041895,0.444621,0.058902,0.271657,0.333333,0.032412,0.123932,0.043762,0.061396,0.247476,0.030898,0.732431,0.057456,0.208285,1
111,2023-02-06T15:03:40.000000000,2023-02-06T15:04:38.000000000,0.04289,0.382433,0.038738,0.557206,0.0,0.194588,0.847382,0.226898,0.899451,0.304572,0.259066,0.471516,0.899451,0.304572,4e-06,0.090988,3e-06,0.197542,1.0,0.492167,0.643737,0.433284,0.803186,0.126622,0.000124,0.125349,0.803186,0.126622,0.000338,0.066695,0.000359,0.622772,1.0,0.928576,0.703849,0.294136,0.863052,0.229413,0.001266,0.274978,0.863052,0.229413,0.036366,0.536901,0.047595,0.236877,0.0,0.205891,0.161932,0.285461,0.045305,0.536031,0.102832,0.33019,0.043998,0.438873,3e-06,0.108554,2e-06,0.155632,1.0,0.322958,0.000516,0.262458,0.010634,0.0,6e-06,0.083504,0.001459,0.0,1.3e-05,0.107443,1.5e-05,0.070251,1.0,0.614711,0.005808,0.189105,0.00045,0.090945,6.2e-05,0.146091,0.003941,0.074362,0.000874,0.555094,0.001132,0.285221,1.0,0.655626,0.023309,0.284214,0.0,0.386249,0.002144,0.50061,0.009235,0.363502,1e-05,0.052564,6e-06,0.545753,1.0,0.249113,0.005095,0.176026,0.045824,0.602442,3e-05,0.134839,0.005398,0.168283,2.2e-05,0.069989,1.6e-05,0.091667,1.0,0.442572,0.006418,0.128561,0.005979,0.165653,5.8e-05,0.445756,0.007069,0.141394,0.004169,0.412899,0.004663,0.307129,0.0,0.190132,0.101052,0.030712,0.03823,0.268572,0.022275,0.713281,0.034193,0.204859,1
112,2023-02-06T15:04:10.000000000,2023-02-06T15:05:08.000000000,0.54977,0.303126,0.493591,0.62763,0.333333,0.267312,0.615656,0.181152,0.664178,0.190139,0.575575,0.578978,0.664178,0.190139,0.004843,0.110758,0.006154,0.108398,0.333333,0.456952,0.611909,0.546186,0.768937,0.110546,0.028321,0.148932,0.768937,0.110546,7e-06,0.3256,9e-06,0.778724,1.0,0.811947,0.706832,0.368937,0.865841,0.406621,0.000343,0.414274,0.865841,0.406621,0.115393,0.298633,0.114989,0.465666,0.333333,0.367672,0.268768,0.327893,0.169225,0.729068,0.186843,0.481447,0.167798,0.661968,4.5e-05,0.112807,4.6e-05,0.15339,0.333333,0.391287,0.026201,0.363256,0.033296,0.012383,0.000998,0.094111,0.024331,0.073412,0.002024,0.231801,0.002808,0.200934,0.333333,0.334946,0.197237,0.493229,0.15457,0.384044,0.051797,0.232478,0.152933,0.353043,0.060235,0.845207,0.089053,0.492061,0.333333,0.381694,0.517433,0.567226,0.274497,0.687685,0.774643,0.459464,0.27132,0.65452,3.8e-05,0.058779,4.2e-05,0.532762,0.0,0.292117,0.071304,0.132878,0.126142,0.646176,0.004519,0.174438,0.08421,0.220106,0.002624,0.232966,0.002553,0.241812,0.333333,0.363727,0.24259,0.347708,0.259215,0.425335,0.057051,0.509417,0.253987,0.352072,0.034786,0.432833,0.028287,0.190768,0.333333,0.255329,0.165517,0.128593,0.088033,0.388834,0.052927,0.766221,0.084204,0.368762,0
113,2023-02-06T15:04:40.000000000,2023-02-06T15:05:38.000000000,0.460649,0.224335,0.374761,0.493209,0.333333,0.345048,0.733669,0.379832,0.733531,0.670219,0.869132,0.539414,0.733531,0.670219,0.030039,0.146841,0.032986,0.247045,0.666667,0.660361,0.608912,0.580987,0.765045,0.541646,0.034119,0.129762,0.765045,0.541646,0.006273,0.546289,0.006609,0.785883,1.0,0.422868,0.710272,0.823749,0.83246,0.884376,0.210861,0.578217,0.83246,0.884376,0.0743,0.649111,0.096082,0.606955,0.333333,0.374245,0.546859,0.303476,0.492408,0.646081,0.247773,0.448822,0.491536,0.596289,0.00066,0.192125,0.000599,0.15122,0.333333,0.446283,0.067178,0.314312,0.075263,0.101022,0.005098,0.085577,0.066687,0.124761,0.030217,0.326235,0.029951,0.629015,0.333333,0.111726,0.367279,0.800997,0.426331,0.594404,0.096886,0.583342,0.425221,0.539452,0.882509,0.827508,0.906141,0.575118,0.333333,0.122052,0.863416,0.56769,0.76126,0.646018,0.681632,0.361206,0.760215,0.581442,0.002506,0.066137,0.0019,0.565607,0.333333,0.606319,0.168653,0.194068,0.296506,0.565081,0.01941,0.058646,0.262748,0.161606,0.041147,0.419906,0.028726,0.35066,0.333333,0.434194,0.341994,0.43561,0.488756,0.50408,0.077687,0.639927,0.485148,0.369363,0.058679,0.497648,0.072882,0.299649,0.333333,0.295771,0.314976,0.28971,0.234219,0.505504,0.146434,0.890779,0.231005,0.513797,0
114,2023-02-06T15:05:10.000000000,2023-02-06T15:06:08.000000000,0.258148,0.206507,0.321889,0.461776,0.333333,0.675358,0.93461,0.514638,0.963613,0.95419,0.35127,0.342335,0.963613,0.95419,0.077233,0.069758,0.083483,0.164122,0.666667,0.893295,0.695911,0.485626,0.835839,0.841854,0.074099,0.095843,0.835839,0.841854,0.76929,0.456401,0.774228,0.690202,0.333333,0.414263,0.899562,0.922273,0.936737,1.0,0.648933,0.579929,0.936737,1.0,0.218207,0.581131,0.292809,0.669019,0.333333,0.508566,0.641396,0.1925,0.573318,0.407222,0.359664,0.466299,0.572585,0.338157,0.047527,0.192163,0.043831,0.224283,0.666667,0.525103,0.150425,0.39471,0.133821,0.190069,0.028791,0.223169,0.125788,0.057657,0.623714,0.26576,0.687715,0.710532,0.333333,0.498364,0.797723,0.673821,0.782395,0.488469,0.657012,0.623245,0.781974,0.447536,0.050937,0.557087,0.061867,0.46459,0.333333,0.471501,0.770825,0.26603,0.668929,0.32036,0.603058,0.244976,0.66748,0.293006,0.015068,0.156449,0.015698,0.635963,0.666667,0.724655,0.153511,0.190569,0.219547,0.558507,0.020886,0.137714,0.182096,0.228416,0.655544,0.337413,0.676577,0.235381,0.666667,0.609526,0.661426,0.362932,0.67951,0.382905,0.430543,0.662387,0.677248,0.263284,0.248703,0.627372,0.186629,0.515413,0.333333,0.550561,0.74048,0.378984,0.594509,0.354617,0.715472,0.958149,0.592806,0.380882,1
