timestamp,i4_light_barrier_baseband,i4_light_barrier_fm_demodulated,m1_speed_baseband,m1_speed_fm_demodulated,m2_speed_baseband,m2_speed_fm_demodulated,m3_speed_baseband,m3_speed_fm_demodulated,current_task_baseband,current_task_fm_demodulated,current_task_duration_baseband,current_task_duration_fm_demodulated,current_sub_task_baseband,current_sub_task_fm_demodulated,i1_light_barrier_baseband,i1_light_barrier_fm_demodulated,i2_light_barrier_baseband,i2_light_barrier_fm_demodulated,i3_light_barrier_baseband,i3_light_barrier_fm_demodulated,i5_pos_switch_baseband,i5_pos_switch_fm_demodulated,i6_pos_switch_baseband,i6_pos_switch_fm_demodulated,i7_pos_switch_baseband,i7_pos_switch_fm_demodulated,i8_pos_switch_baseband,i8_pos_switch_fm_demodulated,m4_speed_baseband,m4_speed_fm_demodulated,current_pos_x_baseband,current_pos_x_fm_demodulated,current_pos_y_baseband,current_pos_y_fm_demodulated,target_pos_x_baseband,target_pos_x_fm_demodulated,target_pos_y_baseband,target_pos_y_fm_demodulated,amount_of_workpieces_baseband,amount_of_workpieces_fm_demodulated,current_state_binary
2023-02-06 14:23:12,0.0,0.204319,0.732115,0.723749,0.467504,0.642492,0.107707,0.226634,0.0,0.098966,0.152892,0.221439,0.0,0.17366,0.0,0.247532,0.0,0.126378,0.0,0.126378,0.0,0.162847,1.0,0.765741,0.0,0.203493,0.0,0.675097,0.45743,0.519615,0.045647,0.472552,0.807334,0.761946,0.110482,0.131173,0.743471,0.564852,0.428571,0.467212,1.0
2023-02-06 14:23:14,0.0,0.179491,0.732115,0.77296,0.507929,0.678803,0.287085,0.42243,0.0,0.161923,0.153002,0.231967,0.0,0.179125,0.0,0.247222,0.0,0.153041,0.0,0.153041,0.0,0.146438,1.0,0.61614,0.0,0.225242,0.0,0.68256,0.531444,0.537504,0.041577,0.456021,0.840749,0.739372,0.092899,0.174827,0.836728,0.512414,0.428571,0.434076,1.0
2023-02-06 14:23:16,0.0,0.162985,0.732115,0.74641,0.509317,0.701994,0.640679,0.601565,0.0,0.167477,0.153112,0.223488,0.0,0.201778,0.0,0.220841,0.0,0.158711,0.0,0.158711,0.0,0.097692,1.0,0.613746,0.0,0.184914,0.0,0.667481,0.500616,0.530403,0.032527,0.433423,0.843104,0.786056,0.082075,0.211883,0.835064,0.469011,0.428571,0.3961,1.0
2023-02-06 14:23:18,0.0,0.190976,0.732115,0.707537,0.487652,0.685147,0.934674,0.718853,0.0,0.165637,0.1532,0.181595,0.0,0.224788,0.0,0.198256,0.0,0.117726,0.0,0.117726,0.0,0.141861,1.0,0.721691,0.0,0.156137,0.0,0.654805,0.454714,0.528716,0.030819,0.448364,0.857359,0.811515,0.089107,0.193209,0.81102,0.489543,0.428571,0.408967,1.0
2023-02-06 14:23:20,0.0,0.226313,0.732115,0.715477,0.477761,0.634024,1.0,0.620058,0.0,0.103937,0.153262,0.205146,0.0,0.180962,0.0,0.250766,0.0,0.111611,0.0,0.111611,0.0,0.175109,1.0,0.649092,0.0,0.251958,0.0,0.683895,0.463227,0.489707,0.035045,0.488698,0.877725,0.796331,0.101028,0.132529,0.811966,0.542495,0.428571,0.470711,1.0
2023-02-06 14:23:22,0.0,0.186018,0.732115,0.745082,0.48434,0.597727,0.853885,0.385966,0.0,0.136812,0.153321,0.267459,0.0,0.141396,0.0,0.258451,0.0,0.164307,0.0,0.164307,0.0,0.125403,1.0,0.590746,0.0,0.252235,0.0,0.680382,0.493974,0.439815,0.037731,0.463801,0.882276,0.796695,0.101919,0.1713,0.83453,0.543822,0.428571,0.500002,1.0
2023-02-06 14:23:24,0.0,0.182127,0.732115,0.740708,0.489422,0.631611,0.613898,0.229222,0.0,0.172152,0.153402,0.23125,0.0,0.189711,0.0,0.227849,0.0,0.138609,0.0,0.138609,0.0,0.143072,1.0,0.670923,0.0,0.230917,0.0,0.675501,0.482304,0.447089,0.037215,0.44657,0.874255,0.813833,0.092558,0.174237,0.852754,0.517558,0.428571,0.469936,1.0
2023-02-06 14:23:26,0.0,0.202874,0.732115,0.698398,0.487894,0.697285,0.36366,0.112044,0.0,0.122686,0.153502,0.205686,0.0,0.161047,0.0,0.257883,0.0,0.1302,0.0,0.1302,0.0,0.152385,1.0,0.702327,0.0,0.26761,0.0,0.687833,0.441179,0.480821,0.036743,0.475576,0.874449,0.838371,0.086508,0.120387,0.851245,0.523566,0.428571,0.449636,1.0
2023-02-06 14:23:28,0.0,0.169067,0.732115,0.67842,0.491212,0.70143,0.148284,0.033699,0.0,0.161963,0.153594,0.236831,0.0,0.166806,0.0,0.246909,0.0,0.154129,0.0,0.154129,0.0,0.134183,1.0,0.621021,0.0,0.24266,0.0,0.67971,0.449597,0.547628,0.036623,0.452707,0.884246,0.851431,0.091639,0.154606,0.83377,0.549597,0.428571,0.453157,1.0
2023-02-06 14:23:30,0.0,0.18941,0.732115,0.692347,0.499298,0.646637,0.05181,0.14322,0.0,0.151305,0.153675,0.205383,0.0,0.195245,0.0,0.230139,0.0,0.123832,0.0,0.123832,0.0,0.151136,1.0,0.615492,0.0,0.224392,0.0,0.680173,0.534948,0.663242,0.034315,0.456998,0.88041,0.786864,0.100665,0.15415,0.816134,0.531456,0.428571,0.429694,1.0
2023-02-06 14:23:32,0.0,0.189935,0.732115,0.730173,0.493997,0.616153,0.177773,0.353318,0.0,0.129396,0.153773,0.196402,0.0,0.172771,0.0,0.245338,0.0,0.133393,0.0,0.133393,0.0,0.142149,1.0,0.677172,0.0,0.227297,0.0,0.67153,0.62023,0.680528,0.031605,0.472961,0.850991,0.700546,0.100916,0.132426,0.813994,0.495651,0.428571,0.414653,1.0
2023-02-06 14:23:34,0.0,0.186247,0.732115,0.768459,0.472079,0.61603,0.510072,0.662946,0.0,0.161751,0.153906,0.220056,0.0,0.206996,0.0,0.218436,0.0,0.128602,0.0,0.128602,0.0,0.15282,1.0,0.688721,0.0,0.19818,0.0,0.667568,0.619416,0.562946,0.034422,0.453803,0.815865,0.69438,0.090991,0.16937,0.823367,0.480511,0.428571,0.451327,1.0
2023-02-06 14:23:36,0.0,0.224068,0.732115,0.759197,0.465417,0.638324,0.848058,0.697921,0.0,0.110338,0.154032,0.18206,0.0,0.196922,0.0,0.233511,0.0,0.102678,0.0,0.102678,0.0,0.163285,1.0,0.64829,0.0,0.215937,0.0,0.668039,0.555588,0.473097,0.042042,0.481493,0.794163,0.740631,0.084015,0.144857,0.8054,0.44154,0.428571,0.481413,1.0
2023-02-06 14:23:38,0.0,0.202359,0.732115,0.720893,0.500155,0.669936,0.958551,0.485643,0.0,0.129707,0.154102,0.180316,0.0,0.166821,0.0,0.255507,0.0,0.140376,0.0,0.140376,0.0,0.166932,1.0,0.633927,0.0,0.244901,0.0,0.667303,0.538385,0.553692,0.042942,0.482957,0.760584,0.678316,0.091683,0.126283,0.705144,0.333718,0.428571,0.469967,1.0
2023-02-06 14:23:40,0.0,0.174227,0.732115,0.699541,0.54042,0.642657,0.805916,0.380223,0.0,0.207675,0.154138,0.230147,0.0,0.21428,0.0,0.223368,0.0,0.148514,0.0,0.148514,0.0,0.132667,1.0,0.636608,0.0,0.212161,0.0,0.681956,0.624656,0.730404,0.02969,0.441266,0.658426,0.453463,0.106255,0.172347,0.506076,0.201654,0.428571,0.45096,1.0
2023-02-06 14:23:42,0.0,0.197536,0.732115,0.70985,0.503603,0.559003,0.585002,0.379866,0.076923,0.22137,0.154236,0.252081,0.04,0.247606,0.0,0.19511,0.0,0.114774,0.0,0.114774,0.0,0.156802,1.0,0.65194,0.0,0.16567,0.0,0.621882,0.740006,0.810964,0.018247,0.441155,0.466365,0.214527,0.106238,0.19112,0.267186,0.13337,0.428571,0.442812,0.0
2023-02-06 14:23:44,0.0,0.228509,0.732115,0.730822,0.352101,0.484763,0.497213,0.43296,0.076923,0.177182,0.154427,0.23754,0.04,0.236628,0.0,0.226789,0.0,0.085482,0.0,0.085482,0.0,0.378556,1.0,0.670601,0.0,0.219308,0.0,0.719459,0.764838,0.705464,0.043297,0.501322,0.240486,0.107096,0.084062,0.176644,0.089453,0.12866,0.428571,0.451077,0.0
2023-02-06 14:23:46,0.0,0.212159,0.732115,0.724393,0.163083,0.42785,0.531052,0.365802,0.076923,0.126146,0.154596,0.184266,0.04,0.168376,0.0,0.265449,0.0,0.125829,0.0,0.125829,0.0,0.582801,1.0,0.670049,0.0,0.269051,0.0,0.866769,0.668153,0.568284,0.126236,0.575787,0.074641,0.126652,0.065513,0.140437,0.032277,0.113495,0.428571,0.478251,0.0
2023-02-06 14:23:48,0.0,0.167491,0.732115,0.699482,0.07632,0.428345,0.510559,0.208953,0.0,0.186449,0.154612,0.197991,0.0,0.17635,0.0,0.235131,0.0,0.152557,0.0,0.152557,1.0,0.770093,1.0,0.666104,0.0,0.223167,1.0,0.975039,0.529798,0.467693,0.247309,0.620529,0.019397,0.107516,0.093714,0.216596,0.065964,0.088242,0.428571,0.481576,1.0
2023-02-06 14:23:50,0.0,0.190386,0.732115,0.70723,0.162767,0.544281,0.347564,0.137554,0.0,0.179448,0.154543,0.238291,0.0,0.213754,0.0,0.218852,0.0,0.11572,0.0,0.11572,1.0,0.836585,1.0,0.661098,0.0,0.206301,1.0,0.934607,0.435648,0.400291,0.355436,0.653956,0.046825,0.097706,0.185846,0.347345,0.112417,0.115059,0.428571,0.453535,1.0
2023-02-06 14:23:52,0.0,0.194558,0.732115,0.740034,0.352494,0.656775,0.179402,0.178846,0.0,0.130452,0.154639,0.210784,0.0,0.176759,0.0,0.23754,0.0,0.126674,0.0,0.126674,1.0,0.785345,1.0,0.643898,0.0,0.221706,1.0,0.888226,0.393927,0.3866,0.409833,0.680068,0.092587,0.151673,0.308391,0.402875,0.125037,0.1324,0.428571,0.452958,1.0
2023-02-06 14:23:54,0.0,0.196948,0.732115,0.732732,0.504413,0.703933,0.217483,0.318874,0.0,0.140967,0.155009,0.218631,0.0,0.187088,0.0,0.229999,0.0,0.12355,0.0,0.12355,1.0,0.781799,1.0,0.644832,0.0,0.217966,1.0,0.910002,0.364695,0.359222,0.411622,0.65323,0.12003,0.166359,0.401817,0.437883,0.120412,0.148089,0.428571,0.459453,1.0
2023-02-06 14:23:56,0.0,0.202506,0.732115,0.689485,0.54042,0.68747,0.486897,0.541718,0.0,0.098548,0.155343,0.207325,0.0,0.157448,0.0,0.252424,0.0,0.135691,0.0,0.135691,1.0,0.801131,1.0,0.668199,0.0,0.24583,1.0,0.930838,0.338729,0.337659,0.394321,0.616132,0.136953,0.219325,0.430867,0.453748,0.136761,0.190467,0.428571,0.425729,1.0
2023-02-06 14:23:58,0.0,0.171978,0.732115,0.697399,0.498816,0.646981,0.77534,0.636408,0.0,0.152515,0.155096,0.176684,0.0,0.182101,0.0,0.216025,0.0,0.150835,0.0,0.150835,1.0,0.789695,1.0,0.670717,0.0,0.193163,1.0,0.920107,0.35022,0.442947,0.387653,0.642562,0.16171,0.248591,0.411366,0.388698,0.179848,0.172937,0.428571,0.441683,1.0
2023-02-06 14:24:00,0.0,0.242387,0.732115,0.767013,0.464363,0.590476,0.850991,0.502601,0.0,0.115489,0.154033,0.277831,0.0,0.229062,0.0,0.22063,0.0,0.071172,0.0,0.071172,1.0,0.768511,1.0,0.67187,0.0,0.208752,1.0,0.929081,0.413876,0.552435,0.394641,0.670381,0.190983,0.153979,0.387461,0.367336,0.219579,0.174721,0.428571,0.513827,1.0
2023-02-06 14:24:02,0.0,0.241562,0.732115,0.793147,0.472972,0.585229,0.695168,0.283119,0.0,0.024469,0.15256,0.279811,0.0,0.095244,0.0,0.305599,0.0,0.144225,0.0,0.144225,1.0,0.784755,1.0,0.684586,0.0,0.316505,1.0,0.934915,0.487242,0.530162,0.401285,0.635235,0.20631,0.193999,0.387461,0.463113,0.229209,0.23398,0.428571,0.508773,1.0
2023-02-06 14:24:04,0.0,0.129348,0.732115,0.721945,0.495923,0.677906,0.492099,0.26471,0.0,0.214082,0.151425,0.131563,0.0,0.182283,0.0,0.244931,0.0,0.188848,0.0,0.188848,1.0,0.835563,1.0,0.643531,0.0,0.241704,1.0,0.90576,0.514597,0.44486,0.399672,0.625636,0.201044,0.2874,0.404062,0.476205,0.215337,0.204768,0.428571,0.413857,1.0
2023-02-06 14:24:06,0.0,0.202057,0.732115,0.635311,0.499375,0.722041,0.416806,0.406559,0.0,0.184299,0.151066,0.201861,0.0,0.282037,0.0,0.190393,0.0,0.091995,0.0,0.091995,1.0,0.785815,1.0,0.59953,0.0,0.164839,1.0,0.889691,0.490215,0.481519,0.395344,0.675651,0.188739,0.216136,0.413187,0.379771,0.203276,0.13032,0.428571,0.415135,1.0
2023-02-06 14:24:08,0.0,0.218487,0.732115,0.658687,0.488384,0.67001,0.472819,0.412854,0.0,0.143582,0.151288,0.260794,0.0,0.231034,0.0,0.261074,0.0,0.117459,0.0,0.117459,1.0,0.576167,1.0,0.635092,0.0,0.257145,1.0,0.904839,0.458848,0.507193,0.395289,0.661935,0.185673,0.171461,0.404776,0.358513,0.206344,0.171976,0.428571,0.469399,1.0
2023-02-06 14:24:10,0.0,0.170898,0.732115,0.754561,0.485683,0.623456,0.542039,0.345327,0.0,0.395134,0.151563,0.183867,0.0,0.336598,0.0,0.225992,0.0,0.138682,0.0,0.138682,1.0,0.308237,1.0,0.687775,0.0,0.22147,1.0,0.930783,0.457723,0.462114,0.397626,0.619943,0.192946,0.252135,0.391801,0.437312,0.216421,0.193583,0.428571,0.440654,1.0
2023-02-06 14:24:12,0.0,0.203583,0.732115,0.77767,0.491726,0.641142,0.541293,0.335427,0.384615,0.485533,0.151571,0.200792,0.32,0.412522,0.0,0.22024,0.0,0.107103,0.0,0.107103,0.0,0.187329,1.0,0.669399,0.0,0.194247,1.0,0.93896,0.478329,0.461345,0.396947,0.635699,0.19906,0.238697,0.391801,0.451368,0.219727,0.167583,0.428571,0.416623,0.0
2023-02-06 14:24:14,0.0,0.190986,0.732115,0.713182,0.489459,0.650008,0.495554,0.340213,0.384615,0.44872,0.151403,0.207163,0.32,0.39438,0.0,0.2322,0.0,0.133735,0.0,0.133735,0.0,0.185597,1.0,0.637719,0.0,0.223128,1.0,0.900839,0.489626,0.502564,0.394468,0.657789,0.196461,0.224905,0.404825,0.439376,0.213909,0.186078,0.428571,0.46011,0.0
2023-02-06 14:24:16,0.0,0.198809,0.732115,0.685261,0.478783,0.640726,0.472958,0.328947,0.384615,0.436085,0.15131,0.192314,0.32,0.411602,0.0,0.220539,0.0,0.11813,0.0,0.11813,0.0,0.131368,1.0,0.642745,0.0,0.198611,1.0,0.88557,0.481114,0.482388,0.395908,0.643056,0.189989,0.24267,0.413297,0.443629,0.207756,0.181166,0.428571,0.468927,0.0
2023-02-06 14:24:18,0.0,0.196388,0.732115,0.723495,0.481843,0.658084,0.492486,0.367402,0.384615,0.415983,0.151374,0.234977,0.32,0.405792,0.0,0.244465,0.0,0.144879,0.0,0.144879,0.0,0.157051,1.0,0.646823,0.0,0.218415,1.0,0.940997,0.469214,0.466429,0.400661,0.645617,0.188868,0.198806,0.404076,0.395714,0.208829,0.175184,0.428571,0.447824,0.0
2023-02-06 14:24:20,0.0,0.173455,0.732115,0.745413,0.503983,0.667926,0.518313,0.400444,0.384615,0.38271,0.151476,0.199321,0.32,0.366149,0.0,0.214035,0.0,0.143507,0.0,0.143507,0.0,0.145849,1.0,0.671027,0.0,0.20424,1.0,0.949478,0.469279,0.51867,0.400308,0.650349,0.194419,0.225521,0.387251,0.364659,0.21512,0.206365,0.428571,0.472467,0.0
2023-02-06 14:24:22,0.0,0.219552,0.732115,0.712235,0.512592,0.635563,0.518188,0.366259,0.384615,0.426625,0.151488,0.185021,0.32,0.401469,0.0,0.23129,0.0,0.101959,0.0,0.101959,0.0,0.103843,1.0,0.720189,0.0,0.189046,1.0,0.851209,0.477337,0.53504,0.391862,0.629248,0.198727,0.258423,0.387251,0.436983,0.218383,0.186374,0.428571,0.481086,0.0
2023-02-06 14:24:24,0.0,0.206745,0.732115,0.69422,0.479479,0.608725,0.500487,0.33493,0.384615,0.465528,0.15142,0.241127,0.32,0.430174,0.0,0.271568,0.0,0.14233,0.0,0.14233,0.0,0.149507,1.0,0.621998,0.0,0.307064,1.0,0.737826,0.481145,0.494074,0.386694,0.639523,0.195136,0.207584,0.411578,0.475606,0.214006,0.158797,0.428571,0.451554,0.0
2023-02-06 14:24:26,0.0,0.179975,0.732115,0.732009,0.438928,0.653755,0.491276,0.3621,0.384615,0.438724,0.151367,0.226793,0.32,0.43488,0.0,0.249282,0.0,0.14357,0.0,0.14357,0.0,0.165443,1.0,0.459784,0.0,0.297026,0.0,0.650984,0.477288,0.483395,0.397322,0.67347,0.187679,0.203801,0.43145,0.418023,0.20698,0.181725,0.428571,0.45477,0.0
2023-02-06 14:24:28,0.0,0.185233,0.732115,0.750468,0.473175,0.741561,0.498204,0.367098,0.384615,0.418845,0.151383,0.218262,0.32,0.49385,0.0,0.241682,0.0,0.137383,0.0,0.137383,0.0,0.159249,1.0,0.34147,0.0,0.247593,0.0,0.675305,0.473718,0.486839,0.413904,0.65221,0.187345,0.219132,0.400969,0.333875,0.207364,0.186785,0.428571,0.46534,0.0
2023-02-06 14:24:30,0.0,0.187885,0.732115,0.70607,0.621671,0.836461,0.50782,0.338742,0.384615,0.406816,0.151447,0.199894,0.52,0.536198,0.0,0.219087,0.0,0.119319,0.0,0.119319,0.0,0.158823,0.0,0.163336,0.0,0.488477,0.0,0.667713,0.474606,0.457982,0.401735,0.606474,0.197564,0.220202,0.304978,0.220226,0.217632,0.200703,0.428571,0.433639,0.0
2023-02-06 14:24:32,0.0,0.215507,0.732115,0.682965,0.811474,0.895952,0.508513,0.34828,0.384615,0.389338,0.15151,0.171541,0.52,0.522124,0.0,0.231852,0.0,0.104221,0.0,0.104221,0.0,0.141457,0.0,0.179908,0.0,0.564638,0.0,0.680298,0.476589,0.471365,0.330938,0.559982,0.206198,0.244632,0.180598,0.126522,0.225163,0.19704,0.428571,0.435668,0.0
2023-02-06 14:24:34,0.0,0.183895,0.732115,0.729734,0.903588,0.861378,0.503058,0.360229,0.384615,0.438958,0.151542,0.233025,0.52,0.534939,0.0,0.229432,0.0,0.143058,0.0,0.143058,0.0,0.173879,0.0,0.245444,1.0,0.360434,0.0,0.667831,0.476158,0.510255,0.210754,0.475739,0.193848,0.171785,0.088419,0.159618,0.212844,0.142472,0.428571,0.46013,0.0
2023-02-06 14:24:36,0.0,0.19984,0.732115,0.782168,0.820973,0.747102,0.499248,0.334082,0.384615,0.483516,0.151533,0.21225,0.52,0.574081,0.0,0.19019,0.0,0.093765,0.0,0.093765,0.0,0.138188,0.0,0.076904,0.0,0.093933,0.0,0.679317,0.474694,0.480893,0.089915,0.464274,0.152744,0.114964,0.059866,0.112011,0.174415,0.149618,0.428571,0.430621,0.0
2023-02-06 14:24:38,0.0,0.233165,0.732115,0.744694,0.626579,0.618259,0.499857,0.340122,0.384615,0.42731,0.15149,0.160163,0.52,0.561109,0.0,0.250134,0.0,0.11309,0.0,0.11309,0.0,0.108145,0.0,0.298812,0.0,0.262439,0.0,0.692139,0.476239,0.448086,0.018533,0.487314,0.097453,0.168441,0.075886,0.099667,0.124239,0.149965,0.428571,0.425483,0.0
2023-02-06 14:24:40,0.0,0.157692,0.732115,0.659418,0.464795,0.618855,0.50285,0.400964,0.384615,0.393988,0.151437,0.268304,0.52,0.518383,0.0,0.233591,0.0,0.172752,0.0,0.172752,0.0,0.19538,0.0,0.493655,0.0,0.221825,0.0,0.65992,0.47855,0.526613,0.008189,0.425147,0.054561,0.081231,0.095829,0.216655,0.085871,0.07159,0.428571,0.510391,0.0
2023-02-06 14:24:42,0.0,0.18912,0.732115,0.658201,0.428251,0.685556,0.505419,0.407707,0.384615,0.448526,0.151405,0.272544,0.56,0.522631,0.0,0.188077,0.0,0.097514,0.0,0.097514,0.0,0.096206,1.0,0.74665,0.0,0.160388,0.0,0.677028,0.476917,0.575311,0.028657,0.452297,0.040858,0.03564,0.098431,0.167238,0.072523,0.103271,0.428571,0.531058,0.0
2023-02-06 14:24:44,0.0,0.237871,0.732115,0.711645,0.483591,0.687184,0.506143,0.362047,0.384615,0.451851,0.151406,0.159541,0.56,0.541129,0.0,0.278095,0.0,0.107529,0.0,0.107529,0.0,0.086295,1.0,0.740391,0.0,0.195262,0.0,0.689506,0.47223,0.517513,0.041469,0.496897,0.050431,0.146156,0.090706,0.08114,0.078736,0.149996,0.428571,0.45851,0.0
2023-02-06 14:24:46,0.0,0.176943,0.732115,0.742048,0.529297,0.647633,0.503027,0.334245,0.384615,0.414903,0.151422,0.169522,0.56,0.557266,0.0,0.28648,0.0,0.168608,0.0,0.168608,0.0,0.223458,1.0,0.546143,0.0,0.226045,0.0,0.672977,0.471758,0.454431,0.033524,0.457713,0.062824,0.137438,0.084357,0.154828,0.089273,0.115807,0.428571,0.411643,0.0
2023-02-06 14:24:48,0.0,0.179164,0.732115,0.72243,0.508956,0.625775,0.497982,0.347574,0.384615,0.421467,0.151428,0.203815,0.56,0.602189,0.0,0.255273,0.0,0.157791,0.0,0.157791,0.0,0.09894,1.0,0.627032,0.0,0.306415,0.0,0.659426,0.479169,0.46594,0.020066,0.438748,0.062838,0.100869,0.08144,0.169136,0.092709,0.099737,0.428571,0.437165,0.0
2023-02-06 14:24:50,0.0,0.192157,0.732115,0.700056,0.460295,0.631838,0.49788,0.363203,0.384615,0.434776,0.151422,0.207195,0.56,0.59984,0.0,0.251924,0.0,0.145403,0.0,0.145403,0.0,0.282511,1.0,0.807612,0.0,0.246637,0.0,0.66359,0.484896,0.489293,0.019823,0.443233,0.052828,0.098621,0.081671,0.161505,0.087384,0.101255,0.428571,0.460102,0.0
2023-02-06 14:24:52,0.0,0.212334,0.732115,0.716157,0.454791,0.656487,0.505757,0.363261,0.384615,0.424594,0.151416,0.205024,0.56,0.457802,0.0,0.224583,0.0,0.128247,0.0,0.128247,0.0,0.613074,1.0,0.505591,0.0,0.254428,0.0,0.676175,0.478189,0.498864,0.032216,0.461393,0.046732,0.112211,0.088814,0.145141,0.079572,0.117326,0.428571,0.483149,0.0
2023-02-06 14:24:54,0.0,0.377773,0.732115,0.754312,0.504483,0.678223,0.512657,0.357322,0.384615,0.439368,0.151421,0.169888,0.56,0.27378,0.0,0.247441,0.0,0.150237,0.0,0.150237,1.0,0.856509,1.0,0.158652,0.0,0.30624,0.0,0.662344,0.464647,0.514891,0.039769,0.461,0.052692,0.160235,0.099928,0.134756,0.077682,0.131514,0.428571,0.501157,0.0
2023-02-06 14:24:56,0.0,0.563697,0.732115,0.764904,0.542463,0.651521,0.506165,0.350321,0.384615,0.445234,0.151424,0.204493,0.12,0.276209,0.0,0.192734,0.0,0.160752,0.0,0.160752,1.0,0.851679,0.0,0.155996,0.0,0.234177,0.0,0.660835,0.464695,0.50783,0.030194,0.408905,0.062857,0.106124,0.099212,0.193914,0.084962,0.084765,0.428571,0.471205,0.0
2023-02-06 14:24:58,1.0,0.72832,0.732115,0.731014,0.493046,0.569342,0.49143,0.350912,0.384615,0.415472,0.151419,0.266205,0.12,0.300535,0.0,0.138729,0.0,0.103743,0.0,0.103743,1.0,0.767594,0.0,0.195669,0.0,0.221356,0.0,0.674596,0.483922,0.474741,0.014124,0.446546,0.062827,0.019537,0.078972,0.204864,0.093866,0.075074,0.428571,0.420308,0.0
2023-02-06 14:25:00,1.0,0.797037,0.732115,0.702493,0.352764,0.46595,0.489727,0.356901,0.384615,0.395022,0.151419,0.267633,0.12,0.300289,0.0,0.239016,0.0,0.075447,0.0,0.075447,1.0,0.813751,0.0,0.197366,0.0,0.10367,0.0,0.695093,0.498247,0.448815,0.020386,0.516376,0.050734,0.061156,0.061991,0.158603,0.092354,0.1151,0.428571,0.407111,0.0
2023-02-06 14:25:02,1.0,0.705902,0.732115,0.699179,0.193152,0.384504,0.509827,0.343,0.384615,0.394673,0.151451,0.231409,0.12,0.296446,0.0,0.201058,0.0,0.114784,0.0,0.114784,1.0,0.812761,0.0,0.161918,0.0,0.164638,0.0,0.692331,0.48097,0.436034,0.074064,0.560979,0.042375,0.114409,0.07994,0.137066,0.078918,0.132951,0.428571,0.4207,0.0
2023-02-06 14:25:04,1.0,0.526373,0.732115,0.712436,0.08906,0.375033,0.526487,0.314353,0.384615,0.404166,0.151526,0.174698,0.12,0.371145,0.0,0.347594,0.0,0.157213,0.0,0.157213,1.0,0.762698,0.0,0.241133,0.0,0.240867,0.0,0.65889,0.447085,0.451675,0.178411,0.602157,0.052179,0.123354,0.121374,0.140701,0.069668,0.11878,0.428571,0.450789,0.0
2023-02-06 14:25:06,1.0,0.320262,0.732115,0.726111,0.054864,0.419146,0.509889,0.319592,0.384615,0.441276,0.151629,0.191752,0.12,0.650169,0.0,0.673989,0.0,0.12598,0.0,0.12598,1.0,0.774967,0.0,0.59359,0.0,0.104151,0.0,0.673633,0.447424,0.514794,0.316284,0.651283,0.070581,0.048178,0.126266,0.17881,0.081177,0.077206,0.428571,0.486258,0.0
2023-02-06 14:25:08,0.0,0.259625,0.732115,0.727482,0.053979,0.398613,0.473229,0.366224,0.384615,0.450942,0.151736,0.251373,1.0,0.810216,1.0,0.906698,0.0,0.090002,0.0,0.090002,1.0,0.806829,1.0,0.576008,0.0,0.251371,0.0,0.681134,0.500201,0.53876,0.466653,0.751415,0.069613,0.050061,0.062425,0.140361,0.103853,0.103315,0.428571,0.472816,0.0
2023-02-06 14:25:10,0.0,0.220325,0.732115,0.719591,0.060245,0.379293,0.470897,0.405013,0.384615,0.403483,0.151835,0.213192,1.0,0.753216,1.0,0.82704,0.0,0.152305,0.0,0.152305,1.0,0.813076,1.0,0.369385,0.0,0.211414,0.0,0.670975,0.541663,0.455432,0.617253,0.865589,0.040135,0.138669,0.000983,0.092571,0.104726,0.13096,0.428571,0.417131,0.0
2023-02-06 14:25:12,0.0,0.171437,0.732115,0.716643,0.094115,0.474275,0.525419,0.387641,0.384615,0.389501,0.151929,0.173382,0.64,0.647617,1.0,0.787431,0.0,0.142234,0.0,0.142234,1.0,0.813092,0.0,0.048143,0.0,0.444685,0.0,0.669229,0.478542,0.290694,0.760901,0.910496,0.019962,0.134924,0.075277,0.324937,0.069418,0.090518,0.428571,0.418326,0.0
2023-02-06 14:25:14,0.0,0.394981,0.732115,0.727317,0.19157,0.55944,0.57228,0.322233,0.384615,0.438617,0.152024,0.228127,0.64,0.546833,1.0,0.68625,0.0,0.111105,0.0,0.111105,1.0,0.790279,0.0,0.21989,0.0,0.938859,0.0,0.66944,0.304524,0.218396,0.883767,0.918792,0.071215,0.238536,0.337516,0.594892,0.037921,0.122787,0.428571,0.467546,0.0
2023-02-06 14:25:16,0.0,0.543684,0.732115,0.733798,0.344935,0.625318,0.511247,0.252943,0.384615,0.444976,0.152125,0.223278,0.6,0.527718,1.0,0.353828,0.0,0.144475,0.0,0.144475,1.0,0.759995,0.0,0.185791,1.0,0.802603,0.0,0.684906,0.143687,0.258171,0.96493,0.944149,0.218793,0.43973,0.67411,0.867907,0.080842,0.216076,0.428571,0.468966,0.0
2023-02-06 14:25:18,1.0,0.534545,0.731408,0.72655,0.488244,0.686849,0.333455,0.173117,0.384615,0.41518,0.152226,0.198908,0.48,0.528427,0.0,0.221549,0.0,0.120519,0.0,0.120519,1.0,0.776656,0.0,0.140742,1.0,0.483021,0.0,0.666661,0.147418,0.345382,0.99308,0.953653,0.412144,0.544161,0.89929,0.921578,0.226929,0.287616,0.428571,0.443799,0.0
