id,station,timestamp,i1_pos_switch,i2_pos_switch,i3_pos_switch,i4_light_barrier,m1_speed,m2_speed,m3_speed,o7_valve,o8_compressor,current_task,current_task_duration,current_sub_task,failure_label,i1_light_barrier,i2_light_barrier,i3_light_barrier,i5_pos_switch,i6_pos_switch,i7_pos_switch,i8_pos_switch,m4_speed,current_pos_x,current_pos_y,target_pos_x,target_pos_y,amount_of_workpieces,current_stock,i1_pos,i2_pos,i3_photoresistor,i5_joystick_x_f,i6_joystick_y_f,i7_joystick_x_b,i8_joystick_y_b,i2_color_sensor,i6_light_barrier,i7_light_barrier,i8_light_barrier,o5_valve,o6_valve,i5_light_barrier,i4_pos_switch,i8_color_sensor,o7_compressor_level,o8_valve_open,current_pos_z,target_pos_z,current_state_binary
469acf5b-d098-4622-8ddb-f50837a1fb58,EC_1,2023-02-06 14:09:48.380,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
1f2f8535-506c-4c58-ab6b-2c1f5668f3b3,EC_1,2023-02-06 14:09:50.390,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
08308c53-eeab-4aee-a20a-187e0b64d5e3,EC_1,2023-02-06 14:09:52.400,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
dcbaa3ca-3555-4f55-9e1c-d5db7a6e8b60,EC_1,2023-02-06 14:09:54.400,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
8500c5db-92e5-48ee-a681-69c83f6e6cbe,EC_1,2023-02-06 14:09:56.410,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1979601298099212,0,0,0,0,,,,,,,,,,,,,,1
33f61ade-3ac2-4ba5-ad6e-a64a173f4759,EC_1,2023-02-06 14:09:58.420,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19935095039406583,0,0,0,0,,,,,,,,,,,,,,1
4ceb6aab-c560-4853-b230-245e5493568e,EC_1,2023-02-06 14:10:00.420,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
c54c97c3-3f9e-44e1-8bdc-01fa0173e899,EC_1,2023-02-06 14:10:02.420,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
9d8fb999-d185-447e-b45c-089fbf3041b1,EC_1,2023-02-06 14:10:04.420,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
fc99c667-4ad0-45a3-bfd4-0d546dea959b,EC_1,2023-02-06 14:10:06.430,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
2779f808-f7ca-41f2-9cc0-18c9d424f927,EC_1,2023-02-06 14:10:08.440,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
7c94e163-9b5d-410d-abf5-add347e8f29b,EC_1,2023-02-06 14:10:10.450,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
cf38576f-4ae8-4c42-92ec-8a7b6d77d309,EC_1,2023-02-06 14:10:12.460,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
8bb9c701-f682-47c5-bcb6-f80575db644c,EC_1,2023-02-06 14:10:14.460,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1951784886416319,0,0,0,0,,,,,,,,,,,,,,1
f704572d-a1ff-4085-8de7-97fff74a5acb,EC_1,2023-02-06 14:10:16.460,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1951784886416319,0,0,0,0,,,,,,,,,,,,,,1
1fbff9db-1a73-47b6-ba8c-3d3008612895,EC_1,2023-02-06 14:10:18.460,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19146963375057952,0,0,0,0,,,,,,,,,,,,,,1
db19ddfc-476c-4798-819f-ce11c67a5683,EC_1,2023-02-06 14:10:20.470,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
1b979ca9-92f5-429d-ab93-c8a70b631873,EC_1,2023-02-06 14:10:22.480,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1970329160871581,0,0,0,0,,,,,,,,,,,,,,1
e6e0e0c0-3fb8-4acc-a044-3e403daea961,EC_1,2023-02-06 14:10:24.480,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1933240611961057,0,0,0,0,,,,,,,,,,,,,,1
41d079b4-64df-47c8-beed-eca4a7f77322,EC_1,2023-02-06 14:10:26.500,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
3a954246-9d72-4acb-a45c-6d1813469bee,EC_1,2023-02-06 14:10:28.510,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
b2b062a3-d47d-4dfe-9391-c506cfe21714,EC_1,2023-02-06 14:10:30.520,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
af7f5d40-17ab-4fc5-a811-83eb0a547e5c,EC_1,2023-02-06 14:10:32.520,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
00074159-976e-4b0d-bc32-db647c896018,EC_1,2023-02-06 14:10:34.530,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1951784886416319,0,0,0,0,,,,,,,,,,,,,,1
c9522e6f-05f0-4cd6-a6c5-de789da8bd92,EC_1,2023-02-06 14:10:36.540,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19610570236439498,0,0,0,0,,,,,,,,,,,,,,1
73e35de3-f695-4ef7-948b-1de15a0beb70,EC_1,2023-02-06 14:10:38.540,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1951784886416319,0,0,0,0,,,,,,,,,,,,,,1
ab24c521-d11b-4097-9c0b-4265b049f46f,EC_1,2023-02-06 14:10:40.540,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1933240611961057,0,0,0,0,,,,,,,,,,,,,,1
95fdb162-dbc0-46c3-999b-02ab3fde0739,EC_1,2023-02-06 14:10:42.550,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1942512749188688,0,0,0,0,,,,,,,,,,,,,,1
5168f7f6-a7ae-410e-8c3a-9992fd77d572,EC_1,2023-02-06 14:10:44.560,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1933240611961057,0,0,0,0,,,,,,,,,,,,,,1
22d92bdd-74f8-46a2-9065-ff2ec44b5fc9,EC_1,2023-02-06 14:10:46.570,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19007881316643485,0,0,0,0,,,,,,,,,,,,,,1
f2be7cb3-2281-4622-8ad3-791f6ffac3a2,EC_1,2023-02-06 14:10:48.580,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.19146963375057952,0,0,0,0,,,,,,,,,,,,,,1
60f11508-59d8-46db-8d0f-f03bbdcd8df8,EC_1,2023-02-06 14:10:50.590,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.18915159944367177,0,0,0,0,,,,,,,,,,,,,,1
e582e2fe-6c48-4ed4-ab8a-4c8656519668,EC_1,2023-02-06 14:10:52.600,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.18636995827538247,0,0,0,0,,,,,,,,,,,,,,1
660a2add-0c66-4f71-ad4b-9f1adc9356d1,EC_1,2023-02-06 14:10:54.620,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.18636995827538247,0,0,0,0,,,,,,,,,,,,,,1
dd7bb230-acda-4617-91e8-e3669d6d8a58,EC_1,2023-02-06 14:10:56.620,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1854427445526194,0,0,0,0,,,,,,,,,,,,,,1
41adc623-edc6-4a21-8554-62da0c0f2524,EC_1,2023-02-06 14:10:58.630,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1854427445526194,0,0,0,0,,,,,,,,,,,,,,1
dde16eaf-b0a7-45f0-8ad6-1ee08b824376,EC_1,2023-02-06 14:11:00.640,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.18451553082985628,0,0,0,0,,,,,,,,,,,,,,1
22af4f1e-263b-4119-8710-a60701f7169f,EC_1,2023-02-06 14:11:02.650,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1835883171070932,0,0,0,0,,,,,,,,,,,,,,1
e6302adf-9632-49fd-a024-76610009513c,EC_1,2023-02-06 14:11:04.650,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.18219749652294853,0,0,0,0,,,,,,,,,,,,,,1
ab78a222-1d71-4a39-9755-caab2d4d0a1b,EC_1,2023-02-06 14:11:06.650,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.16040797403801577,0,0,0,0,,,,,,,,,,,,,,1
de21bd85-0c6d-4b4a-acbc-beacab6c61bc,EC_1,2023-02-06 14:11:08.660,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.16133518776077885,0,0,0,0,,,,,,,,,,,,,,1
7f0dbf59-d2ef-43ed-868c-0d9af520717c,EC_1,2023-02-06 14:11:10.680,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15855354659248957,0,0,0,0,,,,,,,,,,,,,,1
8c77a0fd-f56b-4810-82b3-f3b2d2633ed3,EC_1,2023-02-06 14:11:12.690,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15855354659248957,0,0,0,0,,,,,,,,,,,,,,1
cf75e1f7-2086-47ac-a8da-64c73569d148,EC_1,2023-02-06 14:11:14.700,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15855354659248957,0,0,0,0,,,,,,,,,,,,,,1
43796de0-2d15-498a-b185-a407f989c239,EC_1,2023-02-06 14:11:16.710,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.1571627260083449,0,0,0,0,,,,,,,,,,,,,,1
ac52ed7f-4493-4717-b5d9-d53862b86378,EC_1,2023-02-06 14:11:18.720,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15530829856281872,0,0,0,0,,,,,,,,,,,,,,1
cb2564c3-c96d-48e2-bf0e-a9cb0b359580,EC_1,2023-02-06 14:11:20.730,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15438108484005564,0,0,0,0,,,,,,,,,,,,,,1
5d0bf52f-2ded-432b-a677-617e812f9b2a,EC_1,2023-02-06 14:11:22.740,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15530829856281872,0,0,0,0,,,,,,,,,,,,,,1
c2a29011-3952-4dc6-95cc-dd55f9fcaf90,EC_1,2023-02-06 14:11:24.740,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15438108484005564,0,0,0,0,,,,,,,,,,,,,,1
3c08af2c-3b90-4c8d-b992-f91a48b745bf,EC_1,2023-02-06 14:11:26.750,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15438108484005564,0,0,0,0,,,,,,,,,,,,,,1
23cd3f30-04c2-4772-a10e-d70904c234b1,EC_1,2023-02-06 14:11:28.750,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15159944367176634,0,0,0,0,,,,,,,,,,,,,,1
b5ef30b6-1fa0-4e19-82aa-dfd7c7f74229,EC_1,2023-02-06 14:11:30.760,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15159944367176634,0,0,0,0,,,,,,,,,,,,,,1
1f9f64fe-78ce-4020-84c4-2247cc9d85f9,EC_1,2023-02-06 14:11:32.770,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15067222994900326,0,0,0,0,,,,,,,,,,,,,,1
e480684c-e784-471b-bedf-04c8751bcd1e,EC_1,2023-02-06 14:11:34.790,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.14881780250347706,0,0,0,0,,,,,,,,,,,,,,1
f0ce03b6-dfdf-4a4b-ae3c-64ae7d1e1a9e,EC_1,2023-02-06 14:11:36.790,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.15159944367176634,0,0,0,0,,,,,,,,,,,,,,1
bddd5b68-10bd-4de8-809f-1eba658def85,EC_1,2023-02-06 14:11:38.790,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.14974501622624015,0,0,0,0,,,,,,,,,,,,,,1
90fa6285-b301-4ba8-ac61-0f254d6355c8,EC_1,2023-02-06 14:11:40.800,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.14186369958275383,0,0,0,0,,,,,,,,,,,,,,1
3191d206-a7c5-4a95-b754-934dfb20da3c,EC_1,2023-02-06 14:11:42.810,,,,,,,,,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0.14649976819656932,0,0,0,0,,,,,,,,,,,,,,1
