segment_start,segment_end,segment_idx,current_state_binary,m1_speed_psd_peak,m1_speed_psd_mean_energy,m1_speed_psd_peak_freq,m1_speed_rms,m1_speed_mean,m1_speed_variance,m1_speed_fft_peak,m2_speed_psd_peak,m2_speed_psd_mean_energy,m2_speed_psd_peak_freq,m2_speed_rms,m2_speed_mean,m2_speed_variance,m2_speed_fft_peak,m3_speed_psd_peak,m3_speed_psd_mean_energy,m3_speed_psd_peak_freq,m3_speed_rms,m3_speed_mean,m3_speed_variance,m3_speed_fft_peak,o8_compressor_psd_peak,o8_compressor_psd_mean_energy,o8_compressor_psd_peak_freq,o8_compressor_rms,o8_compressor_mean,o8_compressor_variance,o8_compressor_fft_peak,current_task_duration_psd_peak,current_task_duration_psd_mean_energy,current_task_duration_psd_peak_freq,current_task_duration_rms,current_task_duration_mean,current_task_duration_variance,current_task_duration_fft_peak
2023-02-06T15:05:38.000000000,2023-02-06T15:06:36.000000000,115,1,3.7253089447744926e-07,1.21010587459247e-07,0.09375,0.5001248202455703,0.5001239480552363,8.724073072604817e-07,15.003718441657089,6.327507916481496e-07,2.84079510051277e-07,0.09375,0.002403498913860679,-0.00015994244724647458,5.751225442498272e-06,0.026074524729967765,3.9997213237680664e-07,8.919240436798533e-08,0.03125,0.9998847805715394,0.9998821658893423,5.2287550334487e-06,29.996464976680265,2.3671276299116784,0.48397967926146584,0.0625,0.49554991923511255,0.2644808299371705,0.1756196130496721,7.934424898115113,2.9848592139417805e-07,5.306929400674425e-08,0.03125,0.0004609366952933921,-7.244812509120788e-05,2.0721390623876207e-07,0.004050986797108532
2023-02-06T15:06:08.000000000,2023-02-06T15:07:06.000000000,116,1,0.00022480162356493876,4.1886222563081956e-05,0.09375,0.48323253332863025,0.4801797782917,0.002941061786939649,14.405393348750996,0.0015781785194605383,0.0003047848745695004,0.09375,0.11017454046565603,0.03340963414319311,0.011022225713236468,1.0022890242957934,0.0015972367525542638,0.0003117690926531086,0.09375,0.9932200733961881,0.9900850244441716,0.006217758568513706,29.702550733325143,3.571893439420224,0.8271037863074434,0.03125,0.7147854049277071,0.5579460369209615,0.19961439498185926,16.738381107628847,0.00010628207771301835,2.172685158300264e-05,0.09375,0.08313772908269076,0.020945038330624586,0.006473187366355551,0.6283511499187375
2023-02-06T15:06:38.000000000,2023-02-06T15:07:36.000000000,117,1,0.17570845625002457,0.04264119268788124,0.0625,0.5066221771795588,0.5,0.0066660304101563254,15.0,0.2125343827607342,0.06450116961730776,0.03125,0.11331934244871882,0.033543023859837796,0.01171613892334836,1.0106993271859253,0.9955562526756804,0.25645595785213493,0.0625,0.9552171446460584,0.9334588071866605,0.04109444871142629,28.003764215599816,1.5174426472964269,0.2966481758027854,0.03125,0.5712209106712759,0.36880768167978994,0.1902742227221005,11.064230450393696,1.0595082260641753,0.2787995109809671,0.03125,0.247722543218267,0.10000443469292383,0.051365571460274886,3.0001330407877163
2023-02-06T15:07:08.000000000,2023-02-06T15:08:06.000000000,118,1,0.014026951087636963,0.0033247604128776266,0.03125,0.5226414877177337,0.5198202217083001,0.0029410617869396498,15.594606651249004,0.003459141066893446,0.0006328135865932543,0.09375,0.026641367743304112,-7.63008098597725e-05,0.00070975665342038,0.30236201540463115,0.1072032275035634,0.025746747942575938,0.0,0.9621423241635425,0.9432483088891619,0.03600047972455956,28.297449266674857,0.005779118262463918,0.0016829724374667976,0.09375,0.05825253278469522,0.01010122524812556,0.003291322824318621,0.5631423128207663,0.17717939735892854,0.04474929289398145,0.03125,0.2333730820921798,0.07862414849325619,0.04828123871891372,2.358724454797686
2023-02-06T15:07:38.000000000,2023-02-06T15:08:36.000000000,119,1,5.483994243698892e-06,1.1780286147591048e-06,0.09375,0.4998769245676294,0.4998760519447637,8.72407307260512e-07,14.996281558342913,3.3798218466291185e-06,9.01956774651571e-07,0.09375,0.0010684858508690448,-4.974807925798946e-05,1.139187142117488e-06,0.010510481302908627,4.38249128769076e-05,9.096020254448486e-06,0.09375,0.9999972991461467,0.9999923602573306,9.877726560837434e-06,29.999770807719926,5.433583131519238e-06,1.6555670856393415e-06,0.09375,0.0014721641778673172,9.175543670459141e-06,2.1671831759941052e-06,0.015342294563123755,3.3341194300863984e-05,6.768952620328001e-06,0.09375,0.002864709595573059,-0.0003627997439518723,8.07493741275682e-06,0.032157321015172644
2023-02-06T15:08:08.000000000,2023-02-06T15:09:06.000000000,120,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,2.0087296179406876e-05,4.47062853346191e-06,0.09375,0.004980458074734783,0.00030604956010657025,2.4711296300949465e-05,0.05801968123866322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:08:38.000000000,2023-02-06T15:09:36.000000000,121,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.029569362396040254,0.008511954477138445,0.0,0.348521501870024,0.13044595138796755,0.10445109103222515,3.913378541639026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:09:08.000000000,2023-02-06T15:10:06.000000000,122,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,3.806728730785173,0.8710774623047348,0.0625,0.49179280632872463,0.26597107795660596,0.1711195500472835,7.979132338698179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:09:38.000000000,2023-02-06T15:10:36.000000000,123,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.093339159230737,0.2071129917594749,0.03125,0.34704796601199533,0.1362559231387347,0.10187661412267432,4.087677694162042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06T15:10:08.000000000,2023-02-06T15:11:06.000000000,124,1,0.0,0.0,0.0,0.5,0.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.00011085186062501445,2.2667679770570865e-05,0.09375,0.004959420055389861,0.0003895391499541908,2.444410653645614e-05,0.057759152772853754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
